技能id,技能类型,攻击动作,选敌类型,是否存活,位置,排序条件,选敌数量,释放概率,数据,检测条件,额外数据,描述
52034213,3,buff,-1,1,,,,200,"{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":2}}",{},{},被动效果：普攻命中敌人时，有20%概率沉默敌人2回合
52035213,3,buff,-1,1,,,,300,"{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":2}}",{},{},被动效果：普攻命中敌人时，有30%概率沉默敌人2回合
61014213,3,hppro,-2,1,,,,500,{"pro":250},{},{},受到伤害时，有50%概率恢复25%攻击的生命
61015213,3,hppro,-2,1,,,,500,{"pro":350},{},{},受到伤害时，有50%概率恢复35%攻击的生命
43065013,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":3,""pro"":120}}",{},{},增加全体友军12%技能伤害3回合。
43066013,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":3,""pro"":185}}",{},{},增加全体友军18.5%技能伤害3回合。
4306a013,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":4,""pro"":250}}",{},{},增加全体友军25%技能伤害3回合
4306a023,3,buff,-1,1,,,,800,"{""act"":""buff"",""v"":{""buffid"":""roundsign"",""round"":2,""isend"":1,""pro"":1500}}",{},{},20%概率附加一个115%攻击的回合印记，1回合后触发。
43065113,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":3,""pro"":120}}",{},{},全体友军破甲增加12%，持续3回合
43065123,3,buff,1,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkdrop"",""round"":3,""pro"":90}}",{},{},降低全体敌人6%攻击，持续3回合
43066113,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":3,""pro"":150}}",{},{},全体友军破甲增加15%，持续3回合
43066123,3,buff,1,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkdrop"",""round"":3,""pro"":120}}",{},{},降低全体敌人9%攻击，持续3回合
4306a113,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":3,""pro"":180}}",{},{},全体友军破甲增加18%，持续3回合
4306a123,3,buff,1,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkdrop"",""round"":3,""pro"":160}}",{},{},降低全体敌人12%攻击，持续3回合
43065213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""gedangpro"",""round"":3,""pro"":100}}",{},{},增加自己8%格挡，持续3回合
43066213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""gedangpro"",""round"":3,""pro"":150}}",{},{},增加自己13%格挡，持续3回合
4306a213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""gedangpro"",""round"":3,""pro"":200}}",{},{},增加自己20%格挡，持续3回合
43065313,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":3,""pro"":250}}",{},{},提升我方友军20%护甲，持续3回合
43066313,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":3,""pro"":350}}",{},{},提升我方友军30%护甲，持续3回合
4306a313,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":3,""pro"":450}}",{},{},提升我方友军40%护甲，持续3回合
1023,3,relosehppro,-2,1,,,,1000,{"pro":102},{},{},被动技能：每回合结束时，恢复损失血量10%的生命
1033,3,buff,-1,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkdrop"",""round"":3,""pro"":105}}",{},{},被动技能：普攻降低目标10%攻击，持续3回合
1043,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":4,""pro"":150}}",{},{},被动技能：第2回合开始，增加15%暴击率，持续4回合（配置成第2回合结束，持续4回合）
1053,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baoshangpro"",""round"":4,""pro"":250}}",{},{},第2回合开始，增加25%暴击伤害，持续4回合
1063,3,hpvalue,-2,,,,,1000,{"value":29999} ,{},{},被动技能：受到攻击时，恢复30000点生命
1073,3,buff,-1,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":2,""pro"":135250,""realinjury"":1}}",{},{},被动技能：普通攻击使敌人受到135000点流血伤害，持续2回合
1083,3,buff,-1,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":15,""pro"":45100,""realinjury"":1}}",{},{},被动技能：普通攻击使敌人每回合受到45000点燃烧伤害
1093,3,dpspro,-1,1,,,,1000,{},{"hasbufftype":["xuanyun"]},{"pro":165},被动技能：攻击的目标处于眩晕状态则增加15%伤害
1103,3,buff,-1,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":3,""pro"":105350,""realinjury"":1}}",{},{},被动技能：普通攻击使敌方造成105000点中毒伤害，持续3回合
1113,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":3,""pro"":750}}",{},{},被动技能：血量低于50%时，增加80%护甲，持续3回合（仅触发一次）
1123,3,dpspro,-1,1,,,,1000,{},{"hasbufftype":["bingdong"]},{"pro":165},被动技能：攻击的目标处于冰冻状态则增加15%伤害
1133,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":3,""pro"":250}}",{},{},被动技能：血量低于80%时，增加20%减伤，持续3回合（仅触发一次）
1143,3,buff,1,1,0,,,325,"{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":2}}",{},{},被动技能：死亡后，对全体敌方有30%的几率冰冻，持续2回合（仅触发一次）
1153,3,buff,-1,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojidrop"",""round"":3,""pro"":260}}",{},{},被动技能：普通攻击使敌方降低24%暴击率，持续3回合
1163,3,buff,2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":2,""pro"":69150,""realinjury"":1}}",{},{},被动技能：受到攻击时，对攻击者造成69000点燃烧伤害，持续2回合
1173,3,hpvalue,-2,,,,,1000,{"value":119980},{},{},被动技能：受到暴击时，恢复120000点生命
1183,3,buff,1,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":3,""pro"":105200,""realinjury"":1}}",{},{},被动技能：死亡后，对全体敌方造成105000点中毒伤害，持续3回合（仅触发一次）
1193,3,buff,2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojidrop"",""round"":3,""pro"":125}}",{},{},被动技能：受到攻击使攻击者降低12%暴击率，持续3回合
1203,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":5,""pro"":103}}",{},{},被动技能：血量低于50%时，对全体友方增加10%减伤，持续5回合（仅触发一次）
1213,3,hpvalue,0,1,0,,,1000,{"value":299975} ,{},{},被动技能：死亡后，对全体友方恢复300000点生命（仅触发一次）
1223,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":3,""pro"":155}}",{},{},死亡后，增加15%暴击率，持续3回合（仅触发一次）
1233,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""skilldpspro"",""round"":15,""pro"":240}}",{},{},被动技能：普通攻击时，增加25%技能伤害
1243,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""miankongpro"",""round"":15,""pro"":95}}",{},{},被动技能：回合结束时，增加10%免控
1253,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""hpback"",""round"":3,""pro"":151200,""realinjury"":1}}",{},{},被动技能：死亡后，对全体友方恢复150000点生命，持续3回合（仅触发一次）
