NPC编号,NPC头像,位置,NPC等级,英雄ID,阶位,属性,放大系数
10188,41035,5,149,41056,5,"""atk"":1.467,""hp"":1.934",1
10188,41035,6,149,41056,5,"""atk"":1.467,""hp"":1.934",1
10189,21046,1,150,21046,5,"""atk"":1.469,""hp"":1.939",1
10189,21046,2,150,21046,5,"""atk"":1.469,""hp"":1.939",1
10189,21046,3,150,22046,5,"""atk"":1.469,""hp"":1.939",1
10189,21046,4,150,22046,5,"""atk"":1.469,""hp"":1.939",1
10189,21046,5,150,22056,5,"""atk"":1.469,""hp"":1.939",1
10189,21046,6,150,22056,5,"""atk"":1.469,""hp"":1.939",1
10190,21046,1,150,21046,5,"""atk"":1.472,""hp"":1.944",1
10190,21046,2,150,21046,5,"""atk"":1.472,""hp"":1.944",1
10190,21046,3,150,22046,5,"""atk"":1.472,""hp"":1.944",1
10190,21046,4,150,22046,5,"""atk"":1.472,""hp"":1.944",1
10190,21046,5,150,22056,5,"""atk"":1.472,""hp"":1.944",1
10190,21046,6,150,22056,5,"""atk"":1.472,""hp"":1.944",1
10191,35046,1,151,35046,5,"""atk"":1.474,""hp"":1.949",1
10191,35046,2,151,35046,5,"""atk"":1.474,""hp"":1.949",1
10191,35046,3,151,32056,5,"""atk"":1.474,""hp"":1.949",1
10191,35046,4,151,32056,5,"""atk"":1.474,""hp"":1.949",1
10191,35046,5,151,32056,5,"""atk"":1.474,""hp"":1.949",1
10191,35046,6,151,32056,5,"""atk"":1.474,""hp"":1.949",1
10192,11076,1,151,11076,5,"""atk"":1.477,""hp"":1.954",1
10192,11076,2,151,41056,5,"""atk"":1.477,""hp"":1.954",1
10192,11076,3,151,63026,5,"""atk"":1.477,""hp"":1.954",1
10192,11076,4,151,25066,5,"""atk"":1.477,""hp"":1.954",1
10192,11076,5,151,34026,5,"""atk"":1.477,""hp"":1.954",1
10192,11076,6,151,52046,5,"""atk"":1.477,""hp"":1.954",1
10193,31076,1,152,31076,5,"""atk"":1.479,""hp"":1.959",1
10193,31076,2,152,21046,5,"""atk"":1.479,""hp"":1.959",1
10193,31076,3,152,63026,5,"""atk"":1.479,""hp"":1.959",1
10193,31076,4,152,12036,5,"""atk"":1.479,""hp"":1.959",1
10193,31076,5,152,52046,5,"""atk"":1.479,""hp"":1.959",1
10193,31076,6,152,45046,5,"""atk"":1.479,""hp"":1.959",1
10194,52025,1,152,52025,5,"""atk"":1.482,""hp"":1.964",1
10194,52025,2,152,52025,5,"""atk"":1.482,""hp"":1.964",1
10194,52025,3,152,52046,5,"""atk"":1.482,""hp"":1.964",1
10194,52025,4,152,52046,5,"""atk"":1.482,""hp"":1.964",1
10194,52025,5,152,52046,5,"""atk"":1.482,""hp"":1.964",1
10194,52025,6,152,52046,5,"""atk"":1.482,""hp"":1.964",1
10195,63026,1,153,63026,5,"""atk"":1.484,""hp"":1.969",1
10195,63026,2,153,63026,5,"""atk"":1.484,""hp"":1.969",1
10195,63026,3,153,63026,5,"""atk"":1.484,""hp"":1.969",1
10195,63026,4,153,63026,5,"""atk"":1.484,""hp"":1.969",1
10195,63026,5,153,63015,5,"""atk"":1.484,""hp"":1.969",1
10195,63026,6,153,63015,5,"""atk"":1.484,""hp"":1.969",1
10196,11086,1,153,11086,5,"""atk"":1.487,""hp"":1.974",1
10196,11086,2,153,11086,5,"""atk"":1.487,""hp"":1.974",1
10196,11086,3,153,13046,5,"""atk"":1.487,""hp"":1.974",1
10196,11086,4,153,13046,5,"""atk"":1.487,""hp"":1.974",1
10196,11086,5,153,12036,5,"""atk"":1.487,""hp"":1.974",1
10196,11086,6,153,12036,5,"""atk"":1.487,""hp"":1.974",1
10197,41066,1,154,41066,5,"""atk"":1.489,""hp"":1.979",1
10197,41066,2,154,11076,5,"""atk"":1.489,""hp"":1.979",1
10197,41066,3,154,22056,5,"""atk"":1.489,""hp"":1.979",1
10197,41066,4,154,31086,5,"""atk"":1.489,""hp"":1.979",1
10197,41066,5,154,63026,5,"""atk"":1.489,""hp"":1.979",1
10197,41066,6,154,52046,5,"""atk"":1.489,""hp"":1.979",1
10198,31076,1,154,31076,5,"""atk"":1.492,""hp"":1.984",1
10198,31076,2,154,31076,5,"""atk"":1.492,""hp"":1.984",1
10198,31076,3,154,35036,5,"""atk"":1.492,""hp"":1.984",1
10198,31076,4,154,35036,5,"""atk"":1.492,""hp"":1.984",1
10198,31076,5,154,35036,5,"""atk"":1.492,""hp"":1.984",1
10198,31076,6,154,35036,5,"""atk"":1.492,""hp"":1.984",1
10199,21046,1,155,21046,5,"""atk"":1.494,""hp"":1.989",1
10199,21046,2,155,21046,5,"""atk"":1.494,""hp"":1.989",1
10199,21046,3,155,25076,5,"""atk"":1.494,""hp"":1.989",1
10199,21046,4,155,25076,5,"""atk"":1.494,""hp"":1.989",1
10199,21046,5,155,25076,5,"""atk"":1.494,""hp"":1.989",1
10199,21046,6,155,25076,5,"""atk"":1.494,""hp"":1.989",1
10200,41056,1,155,41056,5,"""atk"":1.497,""hp"":1.994",1
10200,41056,2,155,41056,5,"""atk"":1.497,""hp"":1.994",1
10200,41056,3,155,45046,5,"""atk"":1.497,""hp"":1.994",1
10200,41056,4,155,45046,5,"""atk"":1.497,""hp"":1.994",1
10200,41056,5,155,45046,5,"""atk"":1.497,""hp"":1.994",1
10200,41056,6,155,45046,5,"""atk"":1.497,""hp"":1.994",1
10201,21015,1,156,21015,5,"""atk"":1.499,""hp"":2.01",1
10201,21015,2,156,21015,5,"""atk"":1.499,""hp"":2.01",1
10201,21015,3,156,24025,5,"""atk"":1.499,""hp"":2.01",1
10201,21015,4,156,24025,5,"""atk"":1.499,""hp"":2.01",1
10201,21015,5,156,25076,5,"""atk"":1.499,""hp"":2.01",1
10201,21015,6,156,25076,5,"""atk"":1.499,""hp"":2.01",1
10202,25055,1,156,25055,5,"""atk"":1.502,""hp"":2.01",1
10202,25055,2,156,25055,5,"""atk"":1.502,""hp"":2.01",1
10202,25055,3,156,22035,5,"""atk"":1.502,""hp"":2.01",1
10202,25055,4,156,22035,5,"""atk"":1.502,""hp"":2.01",1
10202,25055,5,156,22056,5,"""atk"":1.502,""hp"":2.01",1
10202,25055,6,156,22056,5,"""atk"":1.502,""hp"":2.01",1
10203,31086,1,157,31086,5,"""atk"":1.504,""hp"":2.03",1
10203,31086,2,157,31086,5,"""atk"":1.504,""hp"":2.03",1
10203,31086,3,157,35046,5,"""atk"":1.504,""hp"":2.03",1
10203,31086,4,157,31055,5,"""atk"":1.504,""hp"":2.03",1
10203,31086,5,157,31055,5,"""atk"":1.504,""hp"":2.03",1
10203,31086,6,157,31055,5,"""atk"":1.504,""hp"":2.03",1
10204,31076,1,157,31076,5,"""atk"":1.507,""hp"":2.04",1
10204,31076,2,157,31076,5,"""atk"":1.507,""hp"":2.04",1
10204,31076,3,157,32035,5,"""atk"":1.507,""hp"":2.04",1
10204,31076,4,157,32035,5,"""atk"":1.507,""hp"":2.04",1
10204,31076,5,157,32035,5,"""atk"":1.507,""hp"":2.04",1
10204,31076,6,157,35036,5,"""atk"":1.507,""hp"":2.04",1
10205,52035,1,158,52035,5,"""atk"":1.509,""hp"":2.05",1
10205,52035,2,158,52035,5,"""atk"":1.509,""hp"":2.05",1
10205,52035,3,158,52035,5,"""atk"":1.509,""hp"":2.05",1
10205,52035,4,158,52046,5,"""atk"":1.509,""hp"":2.05",1
10205,52035,5,158,52046,5,"""atk"":1.509,""hp"":2.05",1
10205,52035,6,158,52046,5,"""atk"":1.509,""hp"":2.05",1
10206,11076,1,158,11076,5,"""atk"":1.512,""hp"":2.06",1
10206,11076,2,158,14025,5,"""atk"":1.512,""hp"":2.06",1
10206,11076,3,158,14025,5,"""atk"":1.512,""hp"":2.06",1
10206,11076,4,158,14025,5,"""atk"":1.512,""hp"":2.06",1
10206,11076,5,158,13046,5,"""atk"":1.512,""hp"":2.06",1
10206,11076,6,158,13046,5,"""atk"":1.512,""hp"":2.06",1
10207,11086,1,159,11086,5,"""atk"":1.514,""hp"":2.07",1
10207,11086,2,159,15015,5,"""atk"":1.514,""hp"":2.07",1
10207,11086,3,159,15036,5,"""atk"":1.514,""hp"":2.07",1
10207,11086,4,159,15036,5,"""atk"":1.514,""hp"":2.07",1
10207,11086,5,159,15015,5,"""atk"":1.514,""hp"":2.07",1
10207,11086,6,159,15015,5,"""atk"":1.514,""hp"":2.07",1
10208,41066,1,159,41066,5,"""atk"":1.517,""hp"":2.08",1
10208,41066,2,159,43045,5,"""atk"":1.517,""hp"":2.08",1
10208,41066,3,159,43045,5,"""atk"":1.517,""hp"":2.08",1
10208,41066,4,159,43045,5,"""atk"":1.517,""hp"":2.08",1
10208,41066,5,159,42016,5,"""atk"":1.517,""hp"":2.08",1
10208,41066,6,159,42016,5,"""atk"":1.517,""hp"":2.08",1
10209,41056,1,160,41056,5,"""atk"":1.519,""hp"":2.09",1
10209,41056,2,160,41045,5,"""atk"":1.519,""hp"":2.09",1
10209,41056,3,160,41045,5,"""atk"":1.519,""hp"":2.09",1
10209,41056,4,160,41045,5,"""atk"":1.519,""hp"":2.09",1
10209,41056,5,160,45046,5,"""atk"":1.519,""hp"":2.09",1
10209,41056,6,160,45046,5,"""atk"":1.519,""hp"":2.09",1
10210,63026,1,160,63026,5,"""atk"":1.522,""hp"":2.1",1
10210,63026,2,160,63026,5,"""atk"":1.522,""hp"":2.1",1
10210,63026,3,160,63026,5,"""atk"":1.522,""hp"":2.1",1
10210,63026,4,160,61015,5,"""atk"":1.522,""hp"":2.1",1
10210,63026,5,160,63015,5,"""atk"":1.522,""hp"":2.1",1
10210,63026,6,160,63015,5,"""atk"":1.522,""hp"":2.1",1
10211,41066,1,161,41066,5,"""atk"":1.524,""hp"":2.11",1
10211,41066,2,161,15015,5,"""atk"":1.524,""hp"":2.11",1
10211,41066,3,161,32035,5,"""atk"":1.524,""hp"":2.11",1
10211,41066,4,161,22046,5,"""atk"":1.524,""hp"":2.11",1
10211,41066,5,161,52046,5,"""atk"":1.524,""hp"":2.11",1
10211,41066,6,161,63015,5,"""atk"":1.524,""hp"":2.11",1
10212,31086,1,161,31086,5,"""atk"":1.527,""hp"":2.12",1
10212,31086,2,161,61015,5,"""atk"":1.527,""hp"":2.12",1
10212,31086,3,161,22035,5,"""atk"":1.527,""hp"":2.12",1
10212,31086,4,161,52025,5,"""atk"":1.527,""hp"":2.12",1
10212,31086,5,161,15036,5,"""atk"":1.527,""hp"":2.12",1
10212,31086,6,161,45046,5,"""atk"":1.527,""hp"":2.12",1
10213,61015,1,162,61015,5,"""atk"":1.529,""hp"":2.13",1
10213,61015,2,162,11045,5,"""atk"":1.529,""hp"":2.13",1
10213,61015,3,162,52035,5,"""atk"":1.529,""hp"":2.13",1
10213,61015,4,162,32056,5,"""atk"":1.529,""hp"":2.13",1
10213,61015,5,162,24036,5,"""atk"":1.529,""hp"":2.13",1
10213,61015,6,162,42016,5,"""atk"":1.529,""hp"":2.13",1
10214,21046,1,162,21046,5,"""atk"":1.532,""hp"":2.14",1
10214,21046,2,162,31076,5,"""atk"":1.532,""hp"":2.14",1
10214,21046,3,162,52035,5,"""atk"":1.532,""hp"":2.14",1
10214,21046,4,162,13035,5,"""atk"":1.532,""hp"":2.14",1
10214,21046,5,162,63015,5,"""atk"":1.532,""hp"":2.14",1
10214,21046,6,162,42016,5,"""atk"":1.532,""hp"":2.14",1
10215,11045,1,163,11045,5,"""atk"":1.534,""hp"":2.15",1
10215,11045,2,163,41035,5,"""atk"":1.534,""hp"":2.15",1
10215,11045,3,163,63026,5,"""atk"":1.534,""hp"":2.15",1
10215,11045,4,163,52046,5,"""atk"":1.534,""hp"":2.15",1
10215,11045,5,163,35036,5,"""atk"":1.534,""hp"":2.15",1
10215,11045,6,163,22035,5,"""atk"":1.534,""hp"":2.15",1
10216,11076,1,163,11076,5,"""atk"":1.537,""hp"":2.16",1
10216,11076,2,163,11076,5,"""atk"":1.537,""hp"":2.16",1
10216,11076,3,163,11076,5,"""atk"":1.537,""hp"":2.16",1
10216,11076,4,163,11065,5,"""atk"":1.537,""hp"":2.16",1
10216,11076,5,163,11065,5,"""atk"":1.537,""hp"":2.16",1
10216,11076,6,163,11065,5,"""atk"":1.537,""hp"":2.16",1
10217,41066,1,164,41066,5,"""atk"":1.539,""hp"":2.17",1
10217,41066,2,164,41066,5,"""atk"":1.539,""hp"":2.17",1
10217,41066,3,164,41045,5,"""atk"":1.539,""hp"":2.17",1
10217,41066,4,164,41045,5,"""atk"":1.539,""hp"":2.17",1
10217,41066,5,164,41045,5,"""atk"":1.539,""hp"":2.17",1
10217,41066,6,164,41045,5,"""atk"":1.539,""hp"":2.17",1
10218,31086,1,164,31086,5,"""atk"":1.542,""hp"":2.18",1
10218,31086,2,164,31086,5,"""atk"":1.542,""hp"":2.18",1
10218,31086,3,164,31055,5,"""atk"":1.542,""hp"":2.18",1
10218,31086,4,164,31055,5,"""atk"":1.542,""hp"":2.18",1
10218,31086,5,164,31055,5,"""atk"":1.542,""hp"":2.18",1
10218,31086,6,164,31055,5,"""atk"":1.542,""hp"":2.18",1
10219,25055,1,165,25055,5,"""atk"":1.544,""hp"":2.19",1
10219,25055,2,165,25055,5,"""atk"":1.544,""hp"":2.19",1
10219,25055,3,165,25055,5,"""atk"":1.544,""hp"":2.19",1
10219,25055,4,165,25055,5,"""atk"":1.544,""hp"":2.19",1
10219,25055,5,165,22056,5,"""atk"":1.544,""hp"":2.19",1
10219,25055,6,165,22056,5,"""atk"":1.544,""hp"":2.19",1
10220,61015,1,165,61015,5,"""atk"":1.547,""hp"":2.2",1
10220,61015,2,165,52035,5,"""atk"":1.547,""hp"":2.2",1
10220,61015,3,165,31076,5,"""atk"":1.547,""hp"":2.2",1
10220,61015,4,165,24036,5,"""atk"":1.547,""hp"":2.2",1
10220,61015,5,165,45046,5,"""atk"":1.547,""hp"":2.2",1
10220,61015,6,165,14036,5,"""atk"":1.547,""hp"":2.2",1
10221,61015,1,166,61015,5,"""atk"":1.549,""hp"":2.21",1
10221,61015,2,166,41066,5,"""atk"":1.549,""hp"":2.21",1
10221,61015,3,166,35045,5,"""atk"":1.549,""hp"":2.21",1
10221,61015,4,166,11065,5,"""atk"":1.549,""hp"":2.21",1
10221,61015,5,166,25076,5,"""atk"":1.549,""hp"":2.21",1
10221,61015,6,166,52025,5,"""atk"":1.549,""hp"":2.21",1
10222,41035,1,166,41035,5,"""atk"":1.552,""hp"":2.22",1
10222,41035,2,166,31086,5,"""atk"":1.552,""hp"":2.22",1
10222,41035,3,166,25066,5,"""atk"":1.552,""hp"":2.22",1
10222,41035,4,166,63015,5,"""atk"":1.552,""hp"":2.22",1
10222,41035,5,166,13046,5,"""atk"":1.552,""hp"":2.22",1
10222,41035,6,166,52046,5,"""atk"":1.552,""hp"":2.22",1
10223,11045,1,167,11045,5,"""atk"":1.554,""hp"":2.229",1
10223,11045,2,167,11045,5,"""atk"":1.554,""hp"":2.229",1
10223,11045,3,167,15036,5,"""atk"":1.554,""hp"":2.229",1
10223,11045,4,167,15036,5,"""atk"":1.554,""hp"":2.229",1
10223,11045,5,167,12036,5,"""atk"":1.554,""hp"":2.229",1
10223,11045,6,167,12036,5,"""atk"":1.554,""hp"":2.229",1
10224,41056,1,167,41056,5,"""atk"":1.557,""hp"":2.239",1
10224,41056,2,167,43045,5,"""atk"":1.557,""hp"":2.239",1
10224,41056,3,167,43045,5,"""atk"":1.557,""hp"":2.239",1
10224,41056,4,167,45046,5,"""atk"":1.557,""hp"":2.239",1
10224,41056,5,167,45046,5,"""atk"":1.557,""hp"":2.239",1
10224,41056,6,167,45046,5,"""atk"":1.557,""hp"":2.239",1
10225,31076,1,168,31076,5,"""atk"":1.559,""hp"":2.249",1
10225,31076,2,168,34015,5,"""atk"":1.559,""hp"":2.249",1
10225,31076,3,168,34015,5,"""atk"":1.559,""hp"":2.249",1
10225,31076,4,168,32056,5,"""atk"":1.559,""hp"":2.249",1
10225,31076,5,168,32056,5,"""atk"":1.559,""hp"":2.249",1
10225,31076,6,168,32056,5,"""atk"":1.559,""hp"":2.249",1
10226,21046,1,168,21046,5,"""atk"":1.562,""hp"":2.259",1
10226,21046,2,168,25066,5,"""atk"":1.562,""hp"":2.259",1
10226,21046,3,168,25066,5,"""atk"":1.562,""hp"":2.259",1
10226,21046,4,168,25045,5,"""atk"":1.562,""hp"":2.259",1
10226,21046,5,168,25045,5,"""atk"":1.562,""hp"":2.259",1
10226,21046,6,168,25045,5,"""atk"":1.562,""hp"":2.259",1
10227,35045,1,169,35045,5,"""atk"":1.564,""hp"":2.269",1
10227,35045,2,169,52025,5,"""atk"":1.564,""hp"":2.269",1
10227,35045,3,169,25066,5,"""atk"":1.564,""hp"":2.269",1
10227,35045,4,169,45046,5,"""atk"":1.564,""hp"":2.269",1
10227,35045,5,169,13035,5,"""atk"":1.564,""hp"":2.269",1
10227,35045,6,169,63015,5,"""atk"":1.564,""hp"":2.269",1
10228,63026,1,169,63026,5,"""atk"":1.567,""hp"":2.279",1
10228,63026,2,169,31045,5,"""atk"":1.567,""hp"":2.279",1
10228,63026,3,169,15015,5,"""atk"":1.567,""hp"":2.279",1
10228,63026,4,169,52035,5,"""atk"":1.567,""hp"":2.279",1
10228,63026,5,169,24035,5,"""atk"":1.567,""hp"":2.279",1
10228,63026,6,169,45045,5,"""atk"":1.567,""hp"":2.279",1
10229,41066,1,170,41066,5,"""atk"":1.569,""hp"":2.289",1
10229,41066,2,170,41066,5,"""atk"":1.569,""hp"":2.289",1
10229,41066,3,170,43035,5,"""atk"":1.569,""hp"":2.289",1
10229,41066,4,170,43035,5,"""atk"":1.569,""hp"":2.289",1
10229,41066,5,170,43035,5,"""atk"":1.569,""hp"":2.289",1
10229,41066,6,170,43035,5,"""atk"":1.569,""hp"":2.289",1
10230,11076,1,170,11076,5,"""atk"":1.572,""hp"":2.299",1
10230,11076,2,170,11086,5,"""atk"":1.572,""hp"":2.299",1
10230,11076,3,170,11086,5,"""atk"":1.572,""hp"":2.299",1
10230,11076,4,170,11086,5,"""atk"":1.572,""hp"":2.299",1
10230,11076,5,170,14036,5,"""atk"":1.572,""hp"":2.299",1
10230,11076,6,170,14036,5,"""atk"":1.572,""hp"":2.299",1
10231,21046,1,171,21046,5,"""atk"":1.574,""hp"":2.309",1
10231,21046,2,171,21046,5,"""atk"":1.574,""hp"":2.309",1
10231,21046,3,171,24025,5,"""atk"":1.574,""hp"":2.309",1
10231,21046,4,171,24025,5,"""atk"":1.574,""hp"":2.309",1
10231,21046,5,171,25066,5,"""atk"":1.574,""hp"":2.309",1
10231,21046,6,171,25066,5,"""atk"":1.574,""hp"":2.309",1
10232,41066,1,171,41066,5,"""atk"":1.577,""hp"":2.319",1
10232,41066,2,171,11086,5,"""atk"":1.577,""hp"":2.319",1
10232,41066,3,171,52025,5,"""atk"":1.577,""hp"":2.319",1
10232,41066,4,171,63015,5,"""atk"":1.577,""hp"":2.319",1
10232,41066,5,171,25076,5,"""atk"":1.577,""hp"":2.319",1
10232,41066,6,171,34026,5,"""atk"":1.577,""hp"":2.319",1
10233,41035,1,172,41035,5,"""atk"":1.579,""hp"":2.329",1
10233,41035,2,172,22046,5,"""atk"":1.579,""hp"":2.329",1
10233,41035,3,172,52025,5,"""atk"":1.579,""hp"":2.329",1
10233,41035,4,172,63026,5,"""atk"":1.579,""hp"":2.329",1
10233,41035,5,172,32056,5,"""atk"":1.579,""hp"":2.329",1
10233,41035,6,172,15036,5,"""atk"":1.579,""hp"":2.329",1
10234,31086,1,172,31086,5,"""atk"":1.582,""hp"":2.339",1
10234,31086,2,172,31086,5,"""atk"":1.582,""hp"":2.339",1
10234,31086,3,172,32045,5,"""atk"":1.582,""hp"":2.339",1
10234,31086,4,172,32045,5,"""atk"":1.582,""hp"":2.339",1
10234,31086,5,172,35036,5,"""atk"":1.582,""hp"":2.339",1
10234,31086,6,172,35036,5,"""atk"":1.582,""hp"":2.339",1
10235,41056,1,173,41056,5,"""atk"":1.584,""hp"":2.349",1
10235,41056,2,173,41056,5,"""atk"":1.584,""hp"":2.349",1
10235,41056,3,173,45035,5,"""atk"":1.584,""hp"":2.349",1
10235,41056,4,173,45035,5,"""atk"":1.584,""hp"":2.349",1
10235,41056,5,173,45056,5,"""atk"":1.584,""hp"":2.349",1
10235,41056,6,173,45056,5,"""atk"":1.584,""hp"":2.349",1
10236,11055,1,173,11055,5,"""atk"":1.587,""hp"":2.359",1
10236,11055,2,173,11055,5,"""atk"":1.587,""hp"":2.359",1
10236,11055,3,173,11086,5,"""atk"":1.587,""hp"":2.359",1
10236,11055,4,173,11086,5,"""atk"":1.587,""hp"":2.359",1
10236,11055,5,173,11086,5,"""atk"":1.587,""hp"":2.359",1
10236,11055,6,173,11086,5,"""atk"":1.587,""hp"":2.359",1
10237,11076,1,174,11076,5,"""atk"":1.589,""hp"":2.369",1
10237,11076,2,174,21046,5,"""atk"":1.589,""hp"":2.369",1
10237,11076,3,174,32056,5,"""atk"":1.589,""hp"":2.369",1
10237,11076,4,174,52035,5,"""atk"":1.589,""hp"":2.369",1
10237,11076,5,174,42016,5,"""atk"":1.589,""hp"":2.369",1
10237,11076,6,174,63015,5,"""atk"":1.589,""hp"":2.369",1
10238,41035,1,174,41035,5,"""atk"":1.592,""hp"":2.379",1
10238,41035,2,174,41035,5,"""atk"":1.592,""hp"":2.379",1
10238,41035,3,174,41056,5,"""atk"":1.592,""hp"":2.379",1
10238,41035,4,174,41056,5,"""atk"":1.592,""hp"":2.379",1
10238,41035,5,174,41056,5,"""atk"":1.592,""hp"":2.379",1
10238,41035,6,174,41056,5,"""atk"":1.592,""hp"":2.379",1
10239,21046,1,175,21046,5,"""atk"":1.594,""hp"":2.389",1
10239,21046,2,175,21046,5,"""atk"":1.594,""hp"":2.389",1
10239,21046,3,175,22046,5,"""atk"":1.594,""hp"":2.389",1
10239,21046,4,175,22046,5,"""atk"":1.594,""hp"":2.389",1
10239,21046,5,175,22056,5,"""atk"":1.594,""hp"":2.389",1
10239,21046,6,175,22056,5,"""atk"":1.594,""hp"":2.389",1
10240,21046,1,175,21046,5,"""atk"":1.597,""hp"":2.399",1
10240,21046,2,175,21046,5,"""atk"":1.597,""hp"":2.399",1
10240,21046,3,175,22046,5,"""atk"":1.597,""hp"":2.399",1
10240,21046,4,175,22046,5,"""atk"":1.597,""hp"":2.399",1
10240,21046,5,175,22056,5,"""atk"":1.597,""hp"":2.399",1
10240,21046,6,175,22056,5,"""atk"":1.597,""hp"":2.399",1
10241,35046,1,176,35046,5,"""atk"":1.599,""hp"":2.409",1
10241,35046,2,176,35046,5,"""atk"":1.599,""hp"":2.409",1
10241,35046,3,176,32056,5,"""atk"":1.599,""hp"":2.409",1
10241,35046,4,176,32056,5,"""atk"":1.599,""hp"":2.409",1
10241,35046,5,176,32056,5,"""atk"":1.599,""hp"":2.409",1
10241,35046,6,176,32056,5,"""atk"":1.599,""hp"":2.409",1
10242,11076,1,176,11076,5,"""atk"":1.602,""hp"":2.419",1
10242,11076,2,176,41056,5,"""atk"":1.602,""hp"":2.419",1
10242,11076,3,176,63026,5,"""atk"":1.602,""hp"":2.419",1
10242,11076,4,176,25066,5,"""atk"":1.602,""hp"":2.419",1
10242,11076,5,176,34026,5,"""atk"":1.602,""hp"":2.419",1
10242,11076,6,176,52046,5,"""atk"":1.602,""hp"":2.419",1
10243,31076,1,177,31076,5,"""atk"":1.604,""hp"":2.429",1
10243,31076,2,177,21046,5,"""atk"":1.604,""hp"":2.429",1
10243,31076,3,177,63026,5,"""atk"":1.604,""hp"":2.429",1
10243,31076,4,177,12036,5,"""atk"":1.604,""hp"":2.429",1
10243,31076,5,177,52046,5,"""atk"":1.604,""hp"":2.429",1
10243,31076,6,177,45046,5,"""atk"":1.604,""hp"":2.429",1
10244,52025,1,177,52025,5,"""atk"":1.607,""hp"":2.439",1
10244,52025,2,177,52025,5,"""atk"":1.607,""hp"":2.439",1
10244,52025,3,177,52046,5,"""atk"":1.607,""hp"":2.439",1
10244,52025,4,177,52046,5,"""atk"":1.607,""hp"":2.439",1
10244,52025,5,177,52046,5,"""atk"":1.607,""hp"":2.439",1
10244,52025,6,177,52046,5,"""atk"":1.607,""hp"":2.439",1
10245,63026,1,178,63026,5,"""atk"":1.609,""hp"":2.449",1
10245,63026,2,178,63026,5,"""atk"":1.609,""hp"":2.449",1
10245,63026,3,178,63026,5,"""atk"":1.609,""hp"":2.449",1
10245,63026,4,178,63026,5,"""atk"":1.609,""hp"":2.449",1
10245,63026,5,178,63015,5,"""atk"":1.609,""hp"":2.449",1
10245,63026,6,178,63015,5,"""atk"":1.609,""hp"":2.449",1
10246,11086,1,178,11086,5,"""atk"":1.612,""hp"":2.459",1
10246,11086,2,178,11086,5,"""atk"":1.612,""hp"":2.459",1
10246,11086,3,178,13046,5,"""atk"":1.612,""hp"":2.459",1
10246,11086,4,178,13046,5,"""atk"":1.612,""hp"":2.459",1
10246,11086,5,178,12036,5,"""atk"":1.612,""hp"":2.459",1
10246,11086,6,178,12036,5,"""atk"":1.612,""hp"":2.459",1
10247,41066,1,179,41066,5,"""atk"":1.614,""hp"":2.469",1
10247,41066,2,179,11076,5,"""atk"":1.614,""hp"":2.469",1
10247,41066,3,179,22056,5,"""atk"":1.614,""hp"":2.469",1
10247,41066,4,179,31086,5,"""atk"":1.614,""hp"":2.469",1
10247,41066,5,179,63026,5,"""atk"":1.614,""hp"":2.469",1
10247,41066,6,179,52046,5,"""atk"":1.614,""hp"":2.469",1
10248,31076,1,179,31076,5,"""atk"":1.617,""hp"":2.479",1
10248,31076,2,179,31076,5,"""atk"":1.617,""hp"":2.479",1
10248,31076,3,179,35036,5,"""atk"":1.617,""hp"":2.479",1
10248,31076,4,179,35036,5,"""atk"":1.617,""hp"":2.479",1
10248,31076,5,179,35036,5,"""atk"":1.617,""hp"":2.479",1
10248,31076,6,179,35036,5,"""atk"":1.617,""hp"":2.479",1
10249,21046,1,180,21046,5,"""atk"":1.619,""hp"":2.489",1
10249,21046,2,180,21046,5,"""atk"":1.619,""hp"":2.489",1
10249,21046,3,180,25076,5,"""atk"":1.619,""hp"":2.489",1
10249,21046,4,180,25076,5,"""atk"":1.619,""hp"":2.489",1
10249,21046,5,180,25076,5,"""atk"":1.619,""hp"":2.489",1
10249,21046,6,180,25076,5,"""atk"":1.619,""hp"":2.489",1
10250,41056,1,180,41056,6,"""atk"":1.622,""hp"":2.499",1
10250,41056,2,180,41056,5,"""atk"":1.622,""hp"":2.499",1
10250,41056,3,180,45046,5,"""atk"":1.622,""hp"":2.499",1
10250,41056,4,180,45046,5,"""atk"":1.622,""hp"":2.499",1
10250,41056,5,180,45046,5,"""atk"":1.622,""hp"":2.499",1
10250,41056,6,180,45046,5,"""atk"":1.622,""hp"":2.499",1
10251,21015,1,181,21015,6,"""atk"":1.624,""hp"":2.509",1
10251,21015,2,181,21015,6,"""atk"":1.624,""hp"":2.509",1
10251,21015,3,181,24025,5,"""atk"":1.624,""hp"":2.509",1
10251,21015,4,181,24025,5,"""atk"":1.624,""hp"":2.509",1
10251,21015,5,181,25076,5,"""atk"":1.624,""hp"":2.509",1
10251,21015,6,181,25076,5,"""atk"":1.624,""hp"":2.509",1
10252,25055,1,181,25055,6,"""atk"":1.627,""hp"":2.519",1
10252,25055,2,181,25055,6,"""atk"":1.627,""hp"":2.519",1
10252,25055,3,181,22035,6,"""atk"":1.627,""hp"":2.519",1
10252,25055,4,181,22035,5,"""atk"":1.627,""hp"":2.519",1
10252,25055,5,181,22056,5,"""atk"":1.627,""hp"":2.519",1
10252,25055,6,181,22056,5,"""atk"":1.627,""hp"":2.519",1
10253,31086,1,182,31086,6,"""atk"":1.629,""hp"":2.529",1
