英雄ID,英雄名称,英雄星级,攻击系数,防御系数,生命系数,速度系数,雕文插槽,攻击百分比,生命百分比,最大等级,升星材料,额外材料,被动1名称,被动1,被动1描述,被动2名称,被动2,被动2描述,被动3名称,被动3,被动3描述,怒气名称,怒气,怒气描述
35036,女王,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":3}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加25%,反击2,"""35036314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成83%的攻击伤害,死亡激射2,35036012,怒气技能：对敌方全体造成103%攻击伤害并降低其25%暴击，持续3回合
35036,女王,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":2}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加25%,以牙还牙3,"""3503a314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成121%的攻击伤害,死亡激射2,35036012,怒气技能：对敌方全体造成103%攻击伤害并降低其25%暴击，持续3回合
35036,女王,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加25%,以牙还牙3,"""3503a314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成121%的攻击伤害,死亡激射3,3503a012,怒气技能：对敌方全体造成133%攻击伤害并流血，每回合额外造成100%流血伤害，持续3回合，降低目标23%暴击和31%的暴击伤害3回合
35036,女王,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加25%,以牙还牙3,"""3503a314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成121%的攻击伤害,死亡激射3,3503a012,怒气技能：对敌方全体造成133%攻击伤害并流血，每回合额外造成100%流血伤害，持续3回合，降低目标23%暴击和31%的暴击伤害3回合
35036,女王,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加25%,以牙还牙3,"""3503a314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成121%的攻击伤害,死亡激射3,3503a012,怒气技能：对敌方全体造成133%攻击伤害并流血，每回合额外造成100%流血伤害，持续3回合，降低目标23%暴击和31%的暴击伤害3回合
35036,女王,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000},{""a"":""item"",""t"":""2039"",""n"":10}]","[{""sxhero"":1,""num"":2},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":10,""num"":1}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加25%,以牙还牙3,"""3503a314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成121%的攻击伤害,死亡激射3,3503a012,怒气技能：对敌方全体造成133%攻击伤害并流血，每回合额外造成100%流血伤害，持续3回合，降低目标23%暴击和31%的暴击伤害3回合
35036,女王,14,3.51,1,8.14,1.6,4,330,500,300,"[{""a"":""item"",""t"":""2004"",""n"":25000},{""a"":""item"",""t"":""2039"",""n"":20}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加25%,以牙还牙3,"""3503a314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成121%的攻击伤害,死亡激射3,3503a012,怒气技能：对敌方全体造成133%攻击伤害并流血，每回合额外造成100%流血伤害，持续3回合，降低目标23%暴击和31%的暴击伤害3回合
35036,女王,15,3.51,1,8.14,1.6,5,450,700,300,"[{""a"":""item"",""t"":""2004"",""n"":30000},{""a"":""item"",""t"":""2039"",""n"":30}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",战斗大师3,"""3503a114"",""3503a124"",""3503a134""",被动效果：酷爱以暴制暴，每次普攻提升自己22%暴击，降低目标21%暴击，持续4回合，并有51%概率提升自己31%暴击伤害，持续2回合,射手之心3,"""3503a211"",""3503a221"",""3503a231""",被动效果：天生的猎手，攻击增加52%，暴击伤害增加30%，生命增加25%,以牙还牙3,"""3503a314""",被动效果：来打我呀！受到攻击时100%概率发动一次反击造成121%的攻击伤害,死亡激射3,3503a012,怒气技能：对敌方全体造成133%攻击伤害并流血，每回合额外造成100%流血伤害，持续3回合，降低目标23%暴击和31%的暴击伤害3回合
35046,肥姆,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""jichuzhongzu"":1,""star"":5,""num"":4}]",恶魔力量3,"""3504a111"",""3504a121""",被动效果：身体里有恶魔的力量，攻击增加36%，生命增加31%,点燃2,"""35046214""",被动效果：操控火焰的恶魔，普攻有56%概率点燃目标，使目标燃烧，每回合造成91%攻击伤害，持续2回合,火焰皮肤2,"""35046314""",被动效果：皮肤上附着火焰，受到攻击时82%概率使目标燃烧，每回合造成81%攻击伤害，持续1回合,深渊咆哮2,35046012,怒气技能：对敌方随机3名目标造成154%攻击伤害，每回合额外造成43%攻击伤害，持续2回合
35046,肥姆,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":3}]",恶魔力量3,"""3504a111"",""3504a121""",被动效果：身体里有恶魔的力量，攻击增加36%，生命增加31%,燃烧3,"""3504a214""",被动效果：操控火焰的恶魔，普攻有76%概率点燃目标，使目标燃烧，每回合造成113%攻击伤害，持续2回合,火焰皮肤2,"""35046314""",被动效果：皮肤上附着火焰，受到攻击时82%概率使目标燃烧，每回合造成81%攻击伤害，持续1回合,深渊咆哮2,35046012,怒气技能：对敌方随机3名目标造成154%攻击伤害，每回合额外造成43%攻击伤害，持续2回合
35046,肥姆,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":2}]",恶魔力量3,"""3504a111"",""3504a121""",被动效果：身体里有恶魔的力量，攻击增加36%，生命增加31%,燃烧3,"""3504a214""",被动效果：操控火焰的恶魔，普攻有76%概率点燃目标，使目标燃烧，每回合造成113%攻击伤害，持续2回合,灼热躯壳3,"""3504a314""",被动效果：皮肤上附着火焰，受到攻击时92%概率使目标燃烧，每回合造成124%攻击伤害，持续1回合,深渊咆哮2,35046012,怒气技能：对敌方随机3名目标造成154%攻击伤害，每回合额外造成43%攻击伤害，持续2回合
35046,肥姆,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",恶魔力量3,"""3504a111"",""3504a121""",被动效果：身体里有恶魔的力量，攻击增加36%，生命增加31%,燃烧3,"""3504a214""",被动效果：操控火焰的恶魔，普攻有76%概率点燃目标，使目标燃烧，每回合造成113%攻击伤害，持续2回合,灼热躯壳3,"""3504a314""",被动效果：皮肤上附着火焰，受到攻击时92%概率使目标燃烧，每回合造成124%攻击伤害，持续1回合,深渊咆哮3,3504a012,怒气技能：对敌方随机3名目标造成183%攻击伤害并燃烧，初次燃烧的伤害为152%攻击，每回合逐渐递减25%攻击伤害，持续3回合
35046,肥姆,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",恶魔力量3,"""3504a111"",""3504a121""",被动效果：身体里有恶魔的力量，攻击增加36%，生命增加31%,燃烧3,"""3504a214""",被动效果：操控火焰的恶魔，普攻有76%概率点燃目标，使目标燃烧，每回合造成113%攻击伤害，持续2回合,灼热躯壳3,"""3504a314""",被动效果：皮肤上附着火焰，受到攻击时92%概率使目标燃烧，每回合造成124%攻击伤害，持续1回合,深渊咆哮3,3504a012,怒气技能：对敌方随机3名目标造成183%攻击伤害并燃烧，初次燃烧的伤害为152%攻击，每回合逐渐递减25%攻击伤害，持续3回合
35046,肥姆,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",恶魔力量3,"""3504a111"",""3504a121""",被动效果：身体里有恶魔的力量，攻击增加36%，生命增加31%,燃烧3,"""3504a214""",被动效果：操控火焰的恶魔，普攻有76%概率点燃目标，使目标燃烧，每回合造成113%攻击伤害，持续2回合,灼热躯壳3,"""3504a314""",被动效果：皮肤上附着火焰，受到攻击时92%概率使目标燃烧，每回合造成124%攻击伤害，持续1回合,深渊咆哮3,3504a012,怒气技能：对敌方随机3名目标造成183%攻击伤害并燃烧，初次燃烧的伤害为152%攻击，每回合逐渐递减25%攻击伤害，持续3回合
35046,肥姆,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000},{""a"":""item"",""t"":""2039"",""n"":10}]","[{""sxhero"":1,""num"":2},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":10,""num"":1}]",恶魔力量3,"""3504a111"",""3504a121""",被动效果：身体里有恶魔的力量，攻击增加36%，生命增加31%,燃烧3,"""3504a214""",被动效果：操控火焰的恶魔，普攻有76%概率点燃目标，使目标燃烧，每回合造成113%攻击伤害，持续2回合,灼热躯壳3,"""3504a314""",被动效果：皮肤上附着火焰，受到攻击时92%概率使目标燃烧，每回合造成124%攻击伤害，持续1回合,深渊咆哮3,3504a012,怒气技能：对敌方随机3名目标造成183%攻击伤害并燃烧，初次燃烧的伤害为152%攻击，每回合逐渐递减25%攻击伤害，持续3回合
35046,肥姆,14,3.51,1,8.14,1.6,4,330,500,300,"[{""a"":""item"",""t"":""2004"",""n"":25000},{""a"":""item"",""t"":""2039"",""n"":20}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",恶魔力量3,"""3504a111"",""3504a121""",被动效果：身体里有恶魔的力量，攻击增加36%，生命增加31%,燃烧3,"""3504a214""",被动效果：操控火焰的恶魔，普攻有76%概率点燃目标，使目标燃烧，每回合造成113%攻击伤害，持续2回合,灼热躯壳3,"""3504a314""",被动效果：皮肤上附着火焰，受到攻击时92%概率使目标燃烧，每回合造成124%攻击伤害，持续1回合,深渊咆哮3,3504a012,怒气技能：对敌方随机3名目标造成183%攻击伤害并燃烧，初次燃烧的伤害为152%攻击，每回合逐渐递减25%攻击伤害，持续3回合
35046,肥姆,15,3.51,1,8.14,1.6,5,450,700,300,"[{""a"":""item"",""t"":""2004"",""n"":30000},{""a"":""item"",""t"":""2039"",""n"":30}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",恶魔力量3,"""3504a111"",""3504a121""",被动效果：身体里有恶魔的力量，攻击增加36%，生命增加31%,燃烧3,"""3504a214""",被动效果：操控火焰的恶魔，普攻有76%概率点燃目标，使目标燃烧，每回合造成113%攻击伤害，持续2回合,灼热躯壳3,"""3504a314""",被动效果：皮肤上附着火焰，受到攻击时92%概率使目标燃烧，每回合造成124%攻击伤害，持续1回合,深渊咆哮3,3504a012,怒气技能：对敌方随机3名目标造成183%攻击伤害并燃烧，初次燃烧的伤害为152%攻击，每回合逐渐递减25%攻击伤害，持续3回合
35056,伊芙丽亚,7,2.75,1.03,3.82,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""jichuzhongzu"":1,""star"":5,""num"":4}]",毒血铠甲3,"""3505a101"",""3505a111"",""3505a121"",""3505a104""",被动效果：攻击增加25%，生命增加20%，减伤增加20%，免疫燃烧和流血（神器和神宠造成的除外）,反击领域2,"""35056204""",被动效果：受到攻击时，对随机3个敌人造成自身攻击30%的燃烧和30%的流血3回合,锁敌分析2,"""35056304"",""35056314""",被动效果：受到燃烧目标攻击时，增加自身7%攻击3回合；受到流血目标攻击时，恢复自身攻击力40%等量生命3回合,影袭利刃2,35056012,怒气技能：对随机3个敌人造成169%攻击伤害，并催化所有燃烧和流血，造成被催化效果剩余总伤害的110%伤害（被催化的燃烧和流血会消失，催化伤害上限不超过伊芙丽亚攻击的2000%）
35056,伊芙丽亚,8,2.96,1.06,5.34,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":3}]",毒血铠甲3,"""3505a101"",""3505a111"",""3505a121"",""3505a104""",被动效果：攻击增加25%，生命增加20%，减伤增加20%，免疫燃烧和流血（神器和神宠造成的除外）,反击领域3,"""3505a204""",被动效果：受到攻击时，对随机3个敌人造成自身攻击50%的燃烧和50%的流血3回合,锁敌分析2,"""35056304"",""35056314""",被动效果：受到燃烧目标攻击时，增加自身7%攻击3回合；受到流血目标攻击时，恢复自身攻击力40%等量生命3回合,影袭利刃2,35056012,怒气技能：对随机3个敌人造成169%攻击伤害，并催化所有燃烧和流血，造成被催化效果剩余总伤害的110%伤害（被催化的燃烧和流血会消失，催化伤害上限不超过伊芙丽亚攻击的2000%）
35056,伊芙丽亚,9,3.41,1.09,6.76,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":2}]",毒血铠甲3,"""3505a101"",""3505a111"",""3505a121"",""3505a104""",被动效果：攻击增加25%，生命增加20%，减伤增加20%，免疫燃烧和流血（神器和神宠造成的除外）,反击领域3,"""3505a204""",被动效果：受到攻击时，对随机3个敌人造成自身攻击50%的燃烧和50%的流血3回合,锁敌分析3,"""3505a304"",""3505a314""",被动效果：受到燃烧目标攻击时，增加自身10%攻击3回合；受到流血目标攻击时，恢复自身攻击力60%等量生命3回合,影袭利刃2,35056012,怒气技能：对随机3个敌人造成169%攻击伤害，并催化所有燃烧和流血，造成被催化效果剩余总伤害的110%伤害（被催化的燃烧和流血会消失，催化伤害上限不超过伊芙丽亚攻击的2000%）
