饰品ID,饰品名称,饰品品质,饰品星级,饰品图标,战力,分数,升星饰品ID,突破饰品ID,升星经验,分解经验,分解碎片数量,饰品属性,饰品技能,技能描述,专属种族,专属属性,出售,突破需求,突破数量需求,突破属性,回退消耗,回退奖励
6253,烈焰毁灭秘法,5,3,shipin_625,6000,25030,6254,,5200,15600,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1040}","""undpspro"":233,""hppro"":126",,,4,"""hppro"":145","{""a"":""attr"",""t"":""jinbi"",""n"":482593}",,0,,,
6254,烈焰毁灭秘法,5,4,shipin_625,7000,25040,6255,,5200,20800,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1560}","""undpspro"":254,""hppro"":137",,,4,"""hppro"":158","{""a"":""attr"",""t"":""jinbi"",""n"":604390}",,0,,,
6255,烈焰毁灭秘法,5,5,shipin_625,8000,25050,6256,,5200,26000,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2080}","""undpspro"":278,""hppro"":148",,,4,"""hppro"":170","{""a"":""attr"",""t"":""jinbi"",""n"":724692}",,0,,,
6256,烈焰毁灭秘法,5,6,shipin_625,9000,25060,,625601,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,4,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6251"",""6252"",""6253"",""6254"",""6255"",""6256""",1,,,
625601,烈焰毁灭秘法+1,5,6,shipin_625,9200,25070,,625602,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":60},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,4,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6251"",""6252"",""6253"",""6254"",""6255"",""6256""",2,"""pvpdpspro"":20,""pvpundpspro"":20","{""a"":""attr"",""t"":""rmbmoney"",""n"":200}","{""a"":""shipin"",""t"":""6251"",""n"":2},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
625602,烈焰毁灭秘法+2,5,6,shipin_625,9400,25080,,625603,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":120},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,4,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6251"",""6252"",""6253"",""6254"",""6255"",""6256""",3,"""pvpdpspro"":40,""pvpundpspro"":40","{""a"":""attr"",""t"":""rmbmoney"",""n"":400}","{""a"":""shipin"",""t"":""6251"",""n"":4},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
625603,烈焰毁灭秘法+3,5,6,shipin_625,9600,25090,,625604,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":210},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,4,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6251"",""6252"",""6253"",""6254"",""6255"",""6256""",4,"""pvpdpspro"":70,""pvpundpspro"":70","{""a"":""attr"",""t"":""rmbmoney"",""n"":700}","{""a"":""shipin"",""t"":""6251"",""n"":7},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
625604,烈焰毁灭秘法+4,5,6,shipin_625,9800,25100,,625605,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":330},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,4,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6251"",""6252"",""6253"",""6254"",""6255"",""6256""",5,"""pvpdpspro"":110,""pvpundpspro"":110","{""a"":""attr"",""t"":""rmbmoney"",""n"":1100}","{""a"":""shipin"",""t"":""6251"",""n"":11},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
625605,烈焰毁灭秘法+5,5,6,shipin_625,10000,25110,,,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":480},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,4,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}",,0,"""pvpdpspro"":150,""pvpundpspro"":150","{""a"":""attr"",""t"":""rmbmoney"",""n"":1600}","{""a"":""shipin"",""t"":""6251"",""n"":16},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
6261,战争之圣徽,5,1,shipin_626,4000,15010,6262,,5200,5200,"{""a"":""item"",""t"":""3004"",""n"":30}","""speed"":46,""hppro"":104",,,4,"""baojipro"":103","{""a"":""attr"",""t"":""jinbi"",""n"":243635}",,0,,,
6262,战争之圣徽,5,2,shipin_626,5000,15020,6263,,5200,10400,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":520}","""speed"":50,""hppro"":115",,,4,"""baojipro"":114","{""a"":""attr"",""t"":""jinbi"",""n"":363397}",,0,,,
6263,战争之圣徽,5,3,shipin_626,6000,15030,6264,,5200,15600,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1040}","""speed"":53,""hppro"":126",,,4,"""baojipro"":124","{""a"":""attr"",""t"":""jinbi"",""n"":482648}",,0,,,
6264,战争之圣徽,5,4,shipin_626,7000,15040,6265,,5200,20800,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1560}","""speed"":58,""hppro"":137",,,4,"""baojipro"":132","{""a"":""attr"",""t"":""jinbi"",""n"":604545}",,0,,,
6265,战争之圣徽,5,5,shipin_626,8000,15050,6266,,5200,26000,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2080}","""speed"":62,""hppro"":148",,,4,"""baojipro"":141","{""a"":""attr"",""t"":""jinbi"",""n"":722597}",,0,,,
6266,战争之圣徽,5,6,shipin_626,9000,15060,,626601,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""speed"":68,""hppro"":158",,,4,"""baojipro"":152","{""a"":""attr"",""t"":""jinbi"",""n"":844761}","""6261"",""6262"",""6263"",""6264"",""6265"",""6266""",1,,,
626601,战争之圣徽+1,5,6,shipin_626,9200,15070,,626602,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":60},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""speed"":68,""hppro"":158",,,4,"""baojipro"":152","{""a"":""attr"",""t"":""jinbi"",""n"":844761}","""6261"",""6262"",""6263"",""6264"",""6265"",""6266""",2,"""pvpdpspro"":20,""pvpundpspro"":20","{""a"":""attr"",""t"":""rmbmoney"",""n"":200}","{""a"":""shipin"",""t"":""6261"",""n"":2},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
626602,战争之圣徽+2,5,6,shipin_626,9400,15080,,626603,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":120},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""speed"":68,""hppro"":158",,,4,"""baojipro"":152","{""a"":""attr"",""t"":""jinbi"",""n"":844761}","""6261"",""6262"",""6263"",""6264"",""6265"",""6266""",3,"""pvpdpspro"":40,""pvpundpspro"":40","{""a"":""attr"",""t"":""rmbmoney"",""n"":400}","{""a"":""shipin"",""t"":""6261"",""n"":4},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
626603,战争之圣徽+3,5,6,shipin_626,9600,15090,,626604,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":210},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""speed"":68,""hppro"":158",,,4,"""baojipro"":152","{""a"":""attr"",""t"":""jinbi"",""n"":844761}","""6261"",""6262"",""6263"",""6264"",""6265"",""6266""",4,"""pvpdpspro"":70,""pvpundpspro"":70","{""a"":""attr"",""t"":""rmbmoney"",""n"":700}","{""a"":""shipin"",""t"":""6261"",""n"":7},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
626604,战争之圣徽+4,5,6,shipin_626,9800,15100,,626605,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":330},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""speed"":68,""hppro"":158",,,4,"""baojipro"":152","{""a"":""attr"",""t"":""jinbi"",""n"":844761}","""6261"",""6262"",""6263"",""6264"",""6265"",""6266""",5,"""pvpdpspro"":110,""pvpundpspro"":110","{""a"":""attr"",""t"":""rmbmoney"",""n"":1100}","{""a"":""shipin"",""t"":""6261"",""n"":11},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
626605,战争之圣徽+5,5,6,shipin_626,10000,15110,,,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":480},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""speed"":68,""hppro"":158",,,4,"""baojipro"":152","{""a"":""attr"",""t"":""jinbi"",""n"":844761}",,0,"""pvpdpspro"":150,""pvpundpspro"":150","{""a"":""attr"",""t"":""rmbmoney"",""n"":1600}","{""a"":""shipin"",""t"":""6261"",""n"":16},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
6271,加百列的遗物,5,1,shipin_627,4000,35010,6272,,5200,5200,"{""a"":""item"",""t"":""3004"",""n"":30}","""atkpro"":112,""hppro"":104",,,5,"""miankongpro"":110","{""a"":""attr"",""t"":""jinbi"",""n"":244397}",,0,,,
6272,加百列的遗物,5,2,shipin_627,5000,35020,6273,,5200,10400,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":520}","""atkpro"":129,""hppro"":115",,,5,"""miankongpro"":133","{""a"":""attr"",""t"":""jinbi"",""n"":364769}",,0,,,
6273,加百列的遗物,5,3,shipin_627,6000,35030,6274,,5200,15600,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1040}","""atkpro"":144,""hppro"":126",,,5,"""miankongpro"":155","{""a"":""attr"",""t"":""jinbi"",""n"":482562}",,0,,,
6274,加百列的遗物,5,4,shipin_627,7000,35040,6275,,5200,20800,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1560}","""atkpro"":159,""hppro"":137",,,5,"""miankongpro"":176","{""a"":""attr"",""t"":""jinbi"",""n"":602831}",,0,,,
6275,加百列的遗物,5,5,shipin_627,8000,35050,6276,,5200,26000,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2080}","""atkpro"":177,""hppro"":148",,,5,"""miankongpro"":198","{""a"":""attr"",""t"":""jinbi"",""n"":723958}",,0,,,
6276,加百列的遗物,5,6,shipin_627,9000,35060,,627601,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":188,""hppro"":158",,,5,"""miankongpro"":222","{""a"":""attr"",""t"":""jinbi"",""n"":843406}","""6271"",""6272"",""6273"",""6274"",""6275"",""6276""",1,,,
627601,加百列的遗物+1,5,6,shipin_627,9200,35070,,627602,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":60},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":188,""hppro"":158",,,5,"""miankongpro"":222","{""a"":""attr"",""t"":""jinbi"",""n"":843406}","""6271"",""6272"",""6273"",""6274"",""6275"",""6276""",2,"""pvpdpspro"":20,""pvpundpspro"":20","{""a"":""attr"",""t"":""rmbmoney"",""n"":200}","{""a"":""shipin"",""t"":""6271"",""n"":2},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
627602,加百列的遗物+2,5,6,shipin_627,9400,35080,,627603,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":120},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":188,""hppro"":158",,,5,"""miankongpro"":222","{""a"":""attr"",""t"":""jinbi"",""n"":843406}","""6271"",""6272"",""6273"",""6274"",""6275"",""6276""",3,"""pvpdpspro"":40,""pvpundpspro"":40","{""a"":""attr"",""t"":""rmbmoney"",""n"":400}","{""a"":""shipin"",""t"":""6271"",""n"":4},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
627603,加百列的遗物+3,5,6,shipin_627,9600,35090,,627604,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":210},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":188,""hppro"":158",,,5,"""miankongpro"":222","{""a"":""attr"",""t"":""jinbi"",""n"":843406}","""6271"",""6272"",""6273"",""6274"",""6275"",""6276""",4,"""pvpdpspro"":70,""pvpundpspro"":70","{""a"":""attr"",""t"":""rmbmoney"",""n"":700}","{""a"":""shipin"",""t"":""6271"",""n"":7},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
627604,加百列的遗物+4,5,6,shipin_627,9800,35100,,627605,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":330},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":188,""hppro"":158",,,5,"""miankongpro"":222","{""a"":""attr"",""t"":""jinbi"",""n"":843406}","""6271"",""6272"",""6273"",""6274"",""6275"",""6276""",5,"""pvpdpspro"":110,""pvpundpspro"":110","{""a"":""attr"",""t"":""rmbmoney"",""n"":1100}","{""a"":""shipin"",""t"":""6271"",""n"":11},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
627605,加百列的遗物+5,5,6,shipin_627,10000,35110,,,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":480},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":188,""hppro"":158",,,5,"""miankongpro"":222","{""a"":""attr"",""t"":""jinbi"",""n"":843406}",,0,"""pvpdpspro"":150,""pvpundpspro"":150","{""a"":""attr"",""t"":""rmbmoney"",""n"":1600}","{""a"":""shipin"",""t"":""6271"",""n"":16},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
6281,拉斐尔的手套,5,1,shipin_628,4000,35010,6282,,5200,5200,"{""a"":""item"",""t"":""3004"",""n"":30}","""skilldpspro"":251,""speed"":12","""628114""",+25点怒气,5,"""skilldpspro"":265","{""a"":""attr"",""t"":""jinbi"",""n"":243442}",,0,,,
6282,拉斐尔的手套,5,2,shipin_628,5000,35020,6283,,5200,10400,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":520}","""skilldpspro"":301,""speed"":14","""628214""",+30点怒气,5,"""skilldpspro"":300","{""a"":""attr"",""t"":""jinbi"",""n"":362725}",,0,,,
6283,拉斐尔的手套,5,3,shipin_628,6000,35030,6284,,5200,15600,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1040}","""skilldpspro"":352,""speed"":17","""628314""",+35点怒气,5,"""skilldpspro"":325","{""a"":""attr"",""t"":""jinbi"",""n"":483808}",,0,,,
6284,拉斐尔的手套,5,4,shipin_628,7000,35040,6285,,5200,20800,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1560}","""skilldpspro"":402,""speed"":22","""628414""",+40点怒气,5,"""skilldpspro"":348","{""a"":""attr"",""t"":""jinbi"",""n"":603032}",,0,,,
6285,拉斐尔的手套,5,5,shipin_628,8000,35050,6286,,5200,26000,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2080}","""skilldpspro"":453,""speed"":25","""628514""",+45点怒气,5,"""skilldpspro"":380","{""a"":""attr"",""t"":""jinbi"",""n"":724864}",,0,,,
6286,拉斐尔的手套,5,6,shipin_628,9000,35060,,628601,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""skilldpspro"":505,""speed"":30","""628614""",+50点怒气,5,"""skilldpspro"":412","{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6281"",""6282"",""6283"",""6284"",""6285"",""6286""",1,,,
628601,拉斐尔的手套+1,5,6,shipin_628,9200,35070,,628602,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":60},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""skilldpspro"":505,""speed"":30","""628614""",+50点怒气,5,"""skilldpspro"":412","{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6281"",""6282"",""6283"",""6284"",""6285"",""6286""",2,"""pvpdpspro"":20,""pvpundpspro"":20","{""a"":""attr"",""t"":""rmbmoney"",""n"":200}","{""a"":""shipin"",""t"":""6281"",""n"":2},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
628602,拉斐尔的手套+2,5,6,shipin_628,9400,35080,,628603,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":120},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""skilldpspro"":505,""speed"":30","""628614""",+50点怒气,5,"""skilldpspro"":412","{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6281"",""6282"",""6283"",""6284"",""6285"",""6286""",3,"""pvpdpspro"":40,""pvpundpspro"":40","{""a"":""attr"",""t"":""rmbmoney"",""n"":400}","{""a"":""shipin"",""t"":""6281"",""n"":4},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
628603,拉斐尔的手套+3,5,6,shipin_628,9600,35090,,628604,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":210},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""skilldpspro"":505,""speed"":30","""628614""",+50点怒气,5,"""skilldpspro"":412","{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6281"",""6282"",""6283"",""6284"",""6285"",""6286""",4,"""pvpdpspro"":70,""pvpundpspro"":70","{""a"":""attr"",""t"":""rmbmoney"",""n"":700}","{""a"":""shipin"",""t"":""6281"",""n"":7},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
628604,拉斐尔的手套+4,5,6,shipin_628,9800,35100,,628605,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":330},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""skilldpspro"":505,""speed"":30","""628614""",+50点怒气,5,"""skilldpspro"":412","{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6281"",""6282"",""6283"",""6284"",""6285"",""6286""",5,"""pvpdpspro"":110,""pvpundpspro"":110","{""a"":""attr"",""t"":""rmbmoney"",""n"":1100}","{""a"":""shipin"",""t"":""6281"",""n"":11},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
628605,拉斐尔的手套+5,5,6,shipin_628,10000,35110,,,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":480},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""skilldpspro"":505,""speed"":30","""628614""",+50点怒气,5,"""skilldpspro"":412","{""a"":""attr"",""t"":""jinbi"",""n"":842046}",,0,"""pvpdpspro"":150,""pvpundpspro"":150","{""a"":""attr"",""t"":""rmbmoney"",""n"":1600}","{""a"":""shipin"",""t"":""6281"",""n"":16},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
6291,光明圣手镯,5,1,shipin_629,4000,35010,6292,,5200,5200,"{""a"":""item"",""t"":""3004"",""n"":30}","""undpspro"":186,""hppro"":104",,,6,"""dpspro"":110","{""a"":""attr"",""t"":""jinbi"",""n"":244839}",,0,,,
6292,光明圣手镯,5,2,shipin_629,5000,35020,6293,,5200,10400,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":520}","""undpspro"":212,""hppro"":115",,,6,"""dpspro"":122","{""a"":""attr"",""t"":""jinbi"",""n"":364738}",,0,,,
6293,光明圣手镯,5,3,shipin_629,6000,35030,6294,,5200,15600,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1040}","""undpspro"":233,""hppro"":126",,,6,"""dpspro"":137","{""a"":""attr"",""t"":""jinbi"",""n"":483550}",,0,,,
6294,光明圣手镯,5,4,shipin_629,7000,35040,6295,,5200,20800,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1560}","""undpspro"":254,""hppro"":137",,,6,"""dpspro"":155","{""a"":""attr"",""t"":""jinbi"",""n"":604957}",,0,,,
6295,光明圣手镯,5,5,shipin_629,8000,35050,6296,,5200,26000,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2080}","""undpspro"":278,""hppro"":148",,,6,"""dpspro"":168","{""a"":""attr"",""t"":""jinbi"",""n"":724654}",,0,,,
6296,光明圣手镯,5,6,shipin_629,9000,35060,,629601,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,6,"""dpspro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844354}","""6291"",""6292"",""6293"",""6294"",""6295"",""6296""",1,,,
629601,光明圣手镯+1,5,6,shipin_629,9200,35070,,629602,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":60},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,6,"""dpspro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844354}","""6291"",""6292"",""6293"",""6294"",""6295"",""6296""",2,"""pvpdpspro"":20,""pvpundpspro"":20","{""a"":""attr"",""t"":""rmbmoney"",""n"":200}","{""a"":""shipin"",""t"":""6291"",""n"":2},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
629602,光明圣手镯+2,5,6,shipin_629,9400,35080,,629603,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":120},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,6,"""dpspro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844354}","""6291"",""6292"",""6293"",""6294"",""6295"",""6296""",3,"""pvpdpspro"":40,""pvpundpspro"":40","{""a"":""attr"",""t"":""rmbmoney"",""n"":400}","{""a"":""shipin"",""t"":""6291"",""n"":4},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
629603,光明圣手镯+3,5,6,shipin_629,9600,35090,,629604,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":210},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,6,"""dpspro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844354}","""6291"",""6292"",""6293"",""6294"",""6295"",""6296""",4,"""pvpdpspro"":70,""pvpundpspro"":70","{""a"":""attr"",""t"":""rmbmoney"",""n"":700}","{""a"":""shipin"",""t"":""6291"",""n"":7},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
629604,光明圣手镯+4,5,6,shipin_629,9800,35100,,629605,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":330},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,6,"""dpspro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844354}","""6291"",""6292"",""6293"",""6294"",""6295"",""6296""",5,"""pvpdpspro"":110,""pvpundpspro"":110","{""a"":""attr"",""t"":""rmbmoney"",""n"":1100}","{""a"":""shipin"",""t"":""6291"",""n"":11},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
629605,光明圣手镯+5,5,6,shipin_629,10000,35110,,,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":480},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,6,"""dpspro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844354}",,0,"""pvpdpspro"":150,""pvpundpspro"":150","{""a"":""attr"",""t"":""rmbmoney"",""n"":1600}","{""a"":""shipin"",""t"":""6291"",""n"":16},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
6301,乌列的秘法书,5,1,shipin_630,4000,35010,6302,,5200,5200,"{""a"":""item"",""t"":""3004"",""n"":30}","""atkpro"":116,""dpspro"":204",,,6,"""baojipro"":106","{""a"":""attr"",""t"":""jinbi"",""n"":244962}",,0,,,
6302,乌列的秘法书,5,2,shipin_630,5000,35020,6303,,5200,10400,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":520}","""atkpro"":129,""dpspro"":225",,,6,"""baojipro"":114","{""a"":""attr"",""t"":""jinbi"",""n"":363352}",,0,,,
6303,乌列的秘法书,5,3,shipin_630,6000,35030,6304,,5200,15600,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1040}","""atkpro"":144,""dpspro"":243",,,6,"""baojipro"":124","{""a"":""attr"",""t"":""jinbi"",""n"":482272}",,0,,,
6304,乌列的秘法书,5,4,shipin_630,7000,35040,6305,,5200,20800,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1560}","""atkpro"":159,""dpspro"":261",,,6,"""baojipro"":132","{""a"":""attr"",""t"":""jinbi"",""n"":602587}",,0,,,
6305,乌列的秘法书,5,5,shipin_630,8000,35050,6306,,5200,26000,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2080}","""atkpro"":177,""dpspro"":282",,,6,"""baojipro"":141","{""a"":""attr"",""t"":""jinbi"",""n"":724525}",,0,,,
6306,乌列的秘法书,5,6,shipin_630,9000,35060,,630601,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":188,""dpspro"":302",,,6,"""baojipro"":152","{""a"":""attr"",""t"":""jinbi"",""n"":843052}","""6301"",""6302"",""6303"",""6304"",""6305"",""6306""",1,,,
