NPC编号,NPC头像,位置,NPC等级,英雄ID,阶位,属性,放大系数,,,,,,,,,
46241,11086,4,290,14036,6,"""atk"":29.8,""hp"":29.8",1,,,,,,,,,
46241,11086,5,290,14036,6,"""atk"":29.8,""hp"":29.8",1,,,,,,,,,
46241,11086,6,290,12026,6,"""atk"":29.8,""hp"":29.8",1,,,,,,,,,
46242,21046,1,291,21046,6,"""atk"":29.92,""hp"":29.92",1,,,,,,,,,
46242,21046,2,291,21046,6,"""atk"":29.92,""hp"":29.92",1,,,,,,,,,
46242,21046,3,291,22056,6,"""atk"":29.92,""hp"":29.92",1,,,,,,,,,
46242,21046,4,291,22036,6,"""atk"":29.92,""hp"":29.92",1,,,,,,,,,
46242,21046,5,291,25076,6,"""atk"":29.92,""hp"":29.92",1,,,,,,,,,
46242,21046,6,291,22046,6,"""atk"":29.92,""hp"":29.92",1,,,,,,,,,
46243,25066,1,292,25066,6,"""atk"":30.04,""hp"":30.04",1,,,,,,,,,
46243,25066,2,292,31076,6,"""atk"":30.04,""hp"":30.04",1,,,,,,,,,
46243,25066,3,292,32036,6,"""atk"":30.04,""hp"":30.04",1,,,,,,,,,
46243,25066,4,292,32036,6,"""atk"":30.04,""hp"":30.04",1,,,,,,,,,
46243,25066,5,292,32046,6,"""atk"":30.04,""hp"":30.04",1,,,,,,,,,
46243,25066,6,292,25066,6,"""atk"":30.04,""hp"":30.04",1,,,,,,,,,
46244,45046,1,293,45046,6,"""atk"":30.16,""hp"":30.16",1,,,,,,,,,
46244,45046,2,293,41056,6,"""atk"":30.16,""hp"":30.16",1,,,,,,,,,
46244,45046,3,293,43056,6,"""atk"":30.16,""hp"":30.16",1,,,,,,,,,
46244,45046,4,293,44036,6,"""atk"":30.16,""hp"":30.16",1,,,,,,,,,
46244,45046,5,293,43046,6,"""atk"":30.16,""hp"":30.16",1,,,,,,,,,
46244,45046,6,293,43046,6,"""atk"":30.16,""hp"":30.16",1,,,,,,,,,
46245,31096,1,294,31096,6,"""atk"":30.28,""hp"":30.28",1.1,,,,,,,,,
46245,31096,2,294,32056,6,"""atk"":30.28,""hp"":30.28",1.1,,,,,,,,,
46245,31096,3,294,32056,6,"""atk"":30.28,""hp"":30.28",1.1,,,,,,,,,
46245,31096,4,294,25066,6,"""atk"":30.28,""hp"":30.28",1.1,,,,,,,,,
46245,31096,5,294,25066,6,"""atk"":30.28,""hp"":30.28",1.1,,,,,,,,,
46245,31096,6,294,25066,6,"""atk"":30.28,""hp"":30.28",1.1,,,,,,,,,
46246,11076,1,295,11076,6,"""atk"":30.4,""hp"":30.4",1,,,,,,,,,
46246,11076,2,295,15036,6,"""atk"":30.4,""hp"":30.4",1,,,,,,,,,
46246,11076,3,295,12036,6,"""atk"":30.4,""hp"":30.4",1,,,,,,,,,
46246,11076,4,295,14036,6,"""atk"":30.4,""hp"":30.4",1,,,,,,,,,
46246,11076,5,295,12026,6,"""atk"":30.4,""hp"":30.4",1,,,,,,,,,
46246,11076,6,295,14036,6,"""atk"":30.4,""hp"":30.4",1,,,,,,,,,
46247,21046,1,296,21046,6,"""atk"":30.52,""hp"":30.52",1,,,,,,,,,
46247,21046,2,296,25066,6,"""atk"":30.52,""hp"":30.52",1,,,,,,,,,
46247,21046,3,296,22046,6,"""atk"":30.52,""hp"":30.52",1,,,,,,,,,
46247,21046,4,296,23036,6,"""atk"":30.52,""hp"":30.52",1,,,,,,,,,
46247,21046,5,296,22036,6,"""atk"":30.52,""hp"":30.52",1,,,,,,,,,
46247,21046,6,296,22046,6,"""atk"":30.52,""hp"":30.52",1,,,,,,,,,
46248,25066,1,297,25066,6,"""atk"":30.64,""hp"":30.64",1,,,,,,,,,
46248,25066,2,297,25066,6,"""atk"":30.64,""hp"":30.64",1,,,,,,,,,
46248,25066,3,297,32056,6,"""atk"":30.64,""hp"":30.64",1,,,,,,,,,
46248,25066,4,297,34026,6,"""atk"":30.64,""hp"":30.64",1,,,,,,,,,
46248,25066,5,297,32036,6,"""atk"":30.64,""hp"":30.64",1,,,,,,,,,
46248,25066,6,297,31086,6,"""atk"":30.64,""hp"":30.64",1,,,,,,,,,
46249,45046,1,298,45046,6,"""atk"":30.76,""hp"":30.76",1,,,,,,,,,
46249,45046,2,298,45046,6,"""atk"":30.76,""hp"":30.76",1,,,,,,,,,
46249,45046,3,298,45046,6,"""atk"":30.76,""hp"":30.76",1,,,,,,,,,
46249,45046,4,298,45046,6,"""atk"":30.76,""hp"":30.76",1,,,,,,,,,
46249,45046,5,298,45056,6,"""atk"":30.76,""hp"":30.76",1,,,,,,,,,
46249,45046,6,298,43056,6,"""atk"":30.76,""hp"":30.76",1,,,,,,,,,
46250,65016,1,299,65016,6,"""atk"":30.88,""hp"":30.88",1.1,,,,,,,,,
46250,65016,2,299,61026,6,"""atk"":30.88,""hp"":30.88",1.1,,,,,,,,,
46250,65016,3,299,45056,6,"""atk"":30.88,""hp"":30.88",1.1,,,,,,,,,
46250,65016,4,299,45056,6,"""atk"":30.88,""hp"":30.88",1.1,,,,,,,,,
46250,65016,5,299,45056,6,"""atk"":30.88,""hp"":30.88",1.1,,,,,,,,,
46250,65016,6,299,45056,6,"""atk"":30.88,""hp"":30.88",1.1,,,,,,,,,
46251,15036,1,300,15036,6,"""atk"":31,""hp"":31",1,,,,,,,,,
46251,15036,2,300,15036,6,"""atk"":31,""hp"":31",1,,,,,,,,,
46251,15036,3,300,14026,6,"""atk"":31,""hp"":31",1,,,,,,,,,
46251,15036,4,300,14036,6,"""atk"":31,""hp"":31",1,,,,,,,,,
46251,15036,5,300,14026,6,"""atk"":31,""hp"":31",1,,,,,,,,,
46251,15036,6,300,12036,6,"""atk"":31,""hp"":31",1,,,,,,,,,
46252,21046,1,301,21046,6,"""atk"":31.12,""hp"":31.12",1,,,,,,,,,
46252,21046,2,301,22056,6,"""atk"":31.12,""hp"":31.12",1,,,,,,,,,
46252,21046,3,301,22056,6,"""atk"":31.12,""hp"":31.12",1,,,,,,,,,
46252,21046,4,301,22056,6,"""atk"":31.12,""hp"":31.12",1,,,,,,,,,
46252,21046,5,301,22056,6,"""atk"":31.12,""hp"":31.12",1,,,,,,,,,
46252,21046,6,301,24036,6,"""atk"":31.12,""hp"":31.12",1,,,,,,,,,
46253,35036,1,302,35036,6,"""atk"":31.24,""hp"":31.24",1,,,,,,,,,
46253,35036,2,302,25066,6,"""atk"":31.24,""hp"":31.24",1,,,,,,,,,
46253,35036,3,302,32036,6,"""atk"":31.24,""hp"":31.24",1,,,,,,,,,
46253,35036,4,302,32036,6,"""atk"":31.24,""hp"":31.24",1,,,,,,,,,
46253,35036,5,302,32036,6,"""atk"":31.24,""hp"":31.24",1,,,,,,,,,
46253,35036,6,302,25066,6,"""atk"":31.24,""hp"":31.24",1,,,,,,,,,
46254,45046,1,303,45046,6,"""atk"":31.36,""hp"":31.36",1,,,,,,,,,
46254,45046,2,303,41066,6,"""atk"":31.36,""hp"":31.36",1,,,,,,,,,
46254,45046,3,303,44046,6,"""atk"":31.36,""hp"":31.36",1,,,,,,,,,
46254,45046,4,303,45056,6,"""atk"":31.36,""hp"":31.36",1,,,,,,,,,
46254,45046,5,303,43046,6,"""atk"":31.36,""hp"":31.36",1,,,,,,,,,
46254,45046,6,303,44046,6,"""atk"":31.36,""hp"":31.36",1,,,,,,,,,
46255,32056,1,304,32056,6,"""atk"":31.48,""hp"":31.48",1.1,,,,,,,,,
46255,32056,2,304,61026,6,"""atk"":31.48,""hp"":31.48",1.1,,,,,,,,,
46255,32056,3,304,52046,6,"""atk"":31.48,""hp"":31.48",1.1,,,,,,,,,
46255,32056,4,304,23036,6,"""atk"":31.48,""hp"":31.48",1.1,,,,,,,,,
46255,32056,5,304,14046,6,"""atk"":31.48,""hp"":31.48",1.1,,,,,,,,,
46255,32056,6,304,45056,6,"""atk"":31.48,""hp"":31.48",1.1,,,,,,,,,
46256,11076,1,305,11076,6,"""atk"":31.6,""hp"":31.6",1,,,,,,,,,
46256,11076,2,305,11076,6,"""atk"":31.6,""hp"":31.6",1,,,,,,,,,
46256,11076,3,305,13046,6,"""atk"":31.6,""hp"":31.6",1,,,,,,,,,
46256,11076,4,305,12026,6,"""atk"":31.6,""hp"":31.6",1,,,,,,,,,
46256,11076,5,305,14026,6,"""atk"":31.6,""hp"":31.6",1,,,,,,,,,
46256,11076,6,305,12036,6,"""atk"":31.6,""hp"":31.6",1,,,,,,,,,
46257,22056,1,306,22056,6,"""atk"":31.72,""hp"":31.72",1,,,,,,,,,
46257,22056,2,306,22056,6,"""atk"":31.72,""hp"":31.72",1,,,,,,,,,
46257,22056,3,306,22046,6,"""atk"":31.72,""hp"":31.72",1,,,,,,,,,
46257,22056,4,306,23036,6,"""atk"":31.72,""hp"":31.72",1,,,,,,,,,
46257,22056,5,306,25076,6,"""atk"":31.72,""hp"":31.72",1,,,,,,,,,
46257,22056,6,306,24036,6,"""atk"":31.72,""hp"":31.72",1,,,,,,,,,
46258,25066,1,307,25066,6,"""atk"":31.84,""hp"":31.84",1,,,,,,,,,
46258,25066,2,307,25066,6,"""atk"":31.84,""hp"":31.84",1,,,,,,,,,
46258,25066,3,307,34026,6,"""atk"":31.84,""hp"":31.84",1,,,,,,,,,
46258,25066,4,307,32046,6,"""atk"":31.84,""hp"":31.84",1,,,,,,,,,
46258,25066,5,307,32036,6,"""atk"":31.84,""hp"":31.84",1,,,,,,,,,
46258,25066,6,307,25066,6,"""atk"":31.84,""hp"":31.84",1,,,,,,,,,
46259,41066,1,308,41066,6,"""atk"":31.96,""hp"":31.96",1,,,,,,,,,
46259,41066,2,308,41066,6,"""atk"":31.96,""hp"":31.96",1,,,,,,,,,
46259,41066,3,308,45056,6,"""atk"":31.96,""hp"":31.96",1,,,,,,,,,
46259,41066,4,308,45056,6,"""atk"":31.96,""hp"":31.96",1,,,,,,,,,
46259,41066,5,308,43046,6,"""atk"":31.96,""hp"":31.96",1,,,,,,,,,
46259,41066,6,308,45056,6,"""atk"":31.96,""hp"":31.96",1,,,,,,,,,
46260,25076,1,309,25076,6,"""atk"":32.08,""hp"":32.08",1.1,,,,,,,,,
46260,25076,2,309,25076,6,"""atk"":32.08,""hp"":32.08",1.1,,,,,,,,,
46260,25076,3,309,25076,6,"""atk"":32.08,""hp"":32.08",1.1,,,,,,,,,
46260,25076,4,309,25076,6,"""atk"":32.08,""hp"":32.08",1.1,,,,,,,,,
46260,25076,5,309,25076,6,"""atk"":32.08,""hp"":32.08",1.1,,,,,,,,,
46260,25076,6,309,25076,6,"""atk"":32.08,""hp"":32.08",1.1,,,,,,,,,
46261,11086,1,310,11086,6,"""atk"":32.2,""hp"":32.2",1,,,,,,,,,
46261,11086,2,310,11076,6,"""atk"":32.2,""hp"":32.2",1,,,,,,,,,
46261,11086,3,310,12026,6,"""atk"":32.2,""hp"":32.2",1,,,,,,,,,
46261,11086,4,310,12036,6,"""atk"":32.2,""hp"":32.2",1,,,,,,,,,
46261,11086,5,310,13036,6,"""atk"":32.2,""hp"":32.2",1,,,,,,,,,
46261,11086,6,310,14026,6,"""atk"":32.2,""hp"":32.2",1,,,,,,,,,
46262,22056,1,311,22056,6,"""atk"":32.32,""hp"":32.32",1,,,,,,,,,
46262,22056,2,311,25066,6,"""atk"":32.32,""hp"":32.32",1,,,,,,,,,
46262,22056,3,311,24026,6,"""atk"":32.32,""hp"":32.32",1,,,,,,,,,
46262,22056,4,311,25076,6,"""atk"":32.32,""hp"":32.32",1,,,,,,,,,
46262,22056,5,311,22046,6,"""atk"":32.32,""hp"":32.32",1,,,,,,,,,
46262,22056,6,311,24036,6,"""atk"":32.32,""hp"":32.32",1,,,,,,,,,
46263,25066,1,312,25066,6,"""atk"":32.44,""hp"":32.44",1,,,,,,,,,
46263,25066,2,312,35046,6,"""atk"":32.44,""hp"":32.44",1,,,,,,,,,
46263,25066,3,312,25066,6,"""atk"":32.44,""hp"":32.44",1,,,,,,,,,
46263,25066,4,312,31086,6,"""atk"":32.44,""hp"":32.44",1,,,,,,,,,
46263,25066,5,312,25066,6,"""atk"":32.44,""hp"":32.44",1,,,,,,,,,
46263,25066,6,312,25066,6,"""atk"":32.44,""hp"":32.44",1,,,,,,,,,
46264,41056,1,313,41056,6,"""atk"":32.56,""hp"":32.56",1,,,,,,,,,
46264,41056,2,313,45046,6,"""atk"":32.56,""hp"":32.56",1,,,,,,,,,
46264,41056,3,313,44036,6,"""atk"":32.56,""hp"":32.56",1,,,,,,,,,
46264,41056,4,313,42016,6,"""atk"":32.56,""hp"":32.56",1,,,,,,,,,
46264,41056,5,313,44036,6,"""atk"":32.56,""hp"":32.56",1,,,,,,,,,
46264,41056,6,313,44036,6,"""atk"":32.56,""hp"":32.56",1,,,,,,,,,
46265,65016,1,314,65016,6,"""atk"":32.68,""hp"":32.68",1.1,,,,,,,,,
46265,65016,2,314,65016,6,"""atk"":32.68,""hp"":32.68",1.1,,,,,,,,,
46265,65016,3,314,52046,6,"""atk"":32.68,""hp"":32.68",1.1,,,,,,,,,
46265,65016,4,314,52046,6,"""atk"":32.68,""hp"":32.68",1.1,,,,,,,,,
46265,65016,5,314,52046,6,"""atk"":32.68,""hp"":32.68",1.1,,,,,,,,,
46265,65016,6,314,52046,6,"""atk"":32.68,""hp"":32.68",1.1,,,,,,,,,
46266,11086,1,315,11086,6,"""atk"":32.8,""hp"":32.8",1,,,,,,,,,
46266,11086,2,315,11086,6,"""atk"":32.8,""hp"":32.8",1,,,,,,,,,
46266,11086,3,315,12036,6,"""atk"":32.8,""hp"":32.8",1,,,,,,,,,
46266,11086,4,315,14036,6,"""atk"":32.8,""hp"":32.8",1,,,,,,,,,
46266,11086,5,315,13046,6,"""atk"":32.8,""hp"":32.8",1,,,,,,,,,
46266,11086,6,315,14036,6,"""atk"":32.8,""hp"":32.8",1,,,,,,,,,
46267,21046,1,316,21046,6,"""atk"":32.92,""hp"":32.92",1,,,,,,,,,
46267,21046,2,316,22056,6,"""atk"":32.92,""hp"":32.92",1,,,,,,,,,
46267,21046,3,316,25076,6,"""atk"":32.92,""hp"":32.92",1,,,,,,,,,
46267,21046,4,316,22056,6,"""atk"":32.92,""hp"":32.92",1,,,,,,,,,
46267,21046,5,316,24036,6,"""atk"":32.92,""hp"":32.92",1,,,,,,,,,
46267,21046,6,316,24036,6,"""atk"":32.92,""hp"":32.92",1,,,,,,,,,
46268,31076,1,317,31076,6,"""atk"":33.04,""hp"":33.04",1,,,,,,,,,
46268,31076,2,317,31076,6,"""atk"":33.04,""hp"":33.04",1,,,,,,,,,
46268,31076,3,317,34026,6,"""atk"":33.04,""hp"":33.04",1,,,,,,,,,
46268,31076,4,317,25066,6,"""atk"":33.04,""hp"":33.04",1,,,,,,,,,
46268,31076,5,317,25066,6,"""atk"":33.04,""hp"":33.04",1,,,,,,,,,
46268,31076,6,317,32036,6,"""atk"":33.04,""hp"":33.04",1,,,,,,,,,
46269,45056,1,318,45056,6,"""atk"":33.16,""hp"":33.16",1,,,,,,,,,
46269,45056,2,318,45056,6,"""atk"":33.16,""hp"":33.16",1,,,,,,,,,
46269,45056,3,318,44036,6,"""atk"":33.16,""hp"":33.16",1,,,,,,,,,
46269,45056,4,318,45056,6,"""atk"":33.16,""hp"":33.16",1,,,,,,,,,
46269,45056,5,318,44036,6,"""atk"":33.16,""hp"":33.16",1,,,,,,,,,
46269,45056,6,318,45046,6,"""atk"":33.16,""hp"":33.16",1,,,,,,,,,
46270,25066,1,319,25066,6,"""atk"":33.28,""hp"":33.28",1.1,,,,,,,,,
46270,25066,2,319,15036,6,"""atk"":33.28,""hp"":33.28",1.1,,,,,,,,,
46270,25066,3,319,14036,6,"""atk"":33.28,""hp"":33.28",1.1,,,,,,,,,
46270,25066,4,319,14046,6,"""atk"":33.28,""hp"":33.28",1.1,,,,,,,,,
46270,25066,5,319,25066,6,"""atk"":33.28,""hp"":33.28",1.1,,,,,,,,,
46270,25066,6,319,25066,6,"""atk"":33.28,""hp"":33.28",1.1,,,,,,,,,
46271,11076,1,320,11076,6,"""atk"":33.4,""hp"":33.4",1,,,,,,,,,
46271,11076,2,320,11086,6,"""atk"":33.4,""hp"":33.4",1,,,,,,,,,
46271,11076,3,320,12036,6,"""atk"":33.4,""hp"":33.4",1,,,,,,,,,
46271,11076,4,320,12036,6,"""atk"":33.4,""hp"":33.4",1,,,,,,,,,
46271,11076,5,320,12036,6,"""atk"":33.4,""hp"":33.4",1,,,,,,,,,
46271,11076,6,320,13046,6,"""atk"":33.4,""hp"":33.4",1,,,,,,,,,
46272,25066,1,321,25066,6,"""atk"":33.52,""hp"":33.52",1,,,,,,,,,
46272,25066,2,321,22056,6,"""atk"":33.52,""hp"":33.52",1,,,,,,,,,
46272,25066,3,321,24026,6,"""atk"":33.52,""hp"":33.52",1,,,,,,,,,
46272,25066,4,321,25076,6,"""atk"":33.52,""hp"":33.52",1,,,,,,,,,
46272,25066,5,321,22056,6,"""atk"":33.52,""hp"":33.52",1,,,,,,,,,
46272,25066,6,321,23036,6,"""atk"":33.52,""hp"":33.52",1,,,,,,,,,
46273,35046,1,322,35046,6,"""atk"":33.64,""hp"":33.64",1,,,,,,,,,
46273,35046,2,322,35046,6,"""atk"":33.64,""hp"":33.64",1,,,,,,,,,
46273,35046,3,322,25066,6,"""atk"":33.64,""hp"":33.64",1,,,,,,,,,
46273,35046,4,322,34026,6,"""atk"":33.64,""hp"":33.64",1,,,,,,,,,
46273,35046,5,322,31086,6,"""atk"":33.64,""hp"":33.64",1,,,,,,,,,
46273,35046,6,322,25066,6,"""atk"":33.64,""hp"":33.64",1,,,,,,,,,
46274,45056,1,323,45056,6,"""atk"":33.76,""hp"":33.76",1,,,,,,,,,
46274,45056,2,323,41066,6,"""atk"":33.76,""hp"":33.76",1,,,,,,,,,
46274,45056,3,323,42016,6,"""atk"":33.76,""hp"":33.76",1,,,,,,,,,
46274,45056,4,323,45046,6,"""atk"":33.76,""hp"":33.76",1,,,,,,,,,
46274,45056,5,323,45046,6,"""atk"":33.76,""hp"":33.76",1,,,,,,,,,
46274,45056,6,323,43046,6,"""atk"":33.76,""hp"":33.76",1,,,,,,,,,
46275,45056,1,324,45056,6,"""atk"":33.88,""hp"":33.88",1.1,,,,,,,,,
46275,45056,2,324,45056,6,"""atk"":33.88,""hp"":33.88",1.1,,,,,,,,,
46275,45056,3,324,45056,6,"""atk"":33.88,""hp"":33.88",1.1,,,,,,,,,
46275,45056,4,324,45056,6,"""atk"":33.88,""hp"":33.88",1.1,,,,,,,,,
46275,45056,5,324,45056,6,"""atk"":33.88,""hp"":33.88",1.1,,,,,,,,,
46275,45056,6,324,45056,6,"""atk"":33.88,""hp"":33.88",1.1,,,,,,,,,
46276,11076,1,325,11076,6,"""atk"":34,""hp"":34",1,,,,,,,,,
46276,11076,2,325,11086,6,"""atk"":34,""hp"":34",1,,,,,,,,,
46276,11076,3,325,14036,6,"""atk"":34,""hp"":34",1,,,,,,,,,
46276,11076,4,325,13046,6,"""atk"":34,""hp"":34",1,,,,,,,,,
46276,11076,5,325,12036,6,"""atk"":34,""hp"":34",1,,,,,,,,,
46276,11076,6,325,14026,6,"""atk"":34,""hp"":34",1,,,,,,,,,
46277,21036,1,326,21036,6,"""atk"":34.12,""hp"":34.12",1,,,,,,,,,
46277,21036,2,326,22056,6,"""atk"":34.12,""hp"":34.12",1,,,,,,,,,
46277,21036,3,326,25076,6,"""atk"":34.12,""hp"":34.12",1,,,,,,,,,
46277,21036,4,326,22036,6,"""atk"":34.12,""hp"":34.12",1,,,,,,,,,
46277,21036,5,326,22046,6,"""atk"":34.12,""hp"":34.12",1,,,,,,,,,
46277,21036,6,326,25076,6,"""atk"":34.12,""hp"":34.12",1,,,,,,,,,
46278,31076,1,327,31076,6,"""atk"":34.24,""hp"":34.24",1,,,,,,,,,
46278,31076,2,327,25066,6,"""atk"":34.24,""hp"":34.24",1,,,,,,,,,
46278,31076,3,327,25066,6,"""atk"":34.24,""hp"":34.24",1,,,,,,,,,
46278,31076,4,327,25066,6,"""atk"":34.24,""hp"":34.24",1,,,,,,,,,
46278,31076,5,327,32056,6,"""atk"":34.24,""hp"":34.24",1,,,,,,,,,
46278,31076,6,327,32036,6,"""atk"":34.24,""hp"":34.24",1,,,,,,,,,
46279,41056,1,328,41056,6,"""atk"":34.36,""hp"":34.36",1,,,,,,,,,
46279,41056,2,328,45046,6,"""atk"":34.36,""hp"":34.36",1,,,,,,,,,
46279,41056,3,328,45056,6,"""atk"":34.36,""hp"":34.36",1,,,,,,,,,
46279,41056,4,328,44046,6,"""atk"":34.36,""hp"":34.36",1,,,,,,,,,
46279,41056,5,328,43056,6,"""atk"":34.36,""hp"":34.36",1,,,,,,,,,
46279,41056,6,328,45046,6,"""atk"":34.36,""hp"":34.36",1,,,,,,,,,
46280,65016,1,329,65016,6,"""atk"":34.48,""hp"":34.48",1.1,,,,,,,,,
46280,65016,2,329,61026,6,"""atk"":34.48,""hp"":34.48",1.1,,,,,,,,,
46280,65016,3,329,45056,6,"""atk"":34.48,""hp"":34.48",1.1,,,,,,,,,
46280,65016,4,329,45056,6,"""atk"":34.48,""hp"":34.48",1.1,,,,,,,,,
46280,65016,5,329,45056,6,"""atk"":34.48,""hp"":34.48",1.1,,,,,,,,,
46280,65016,6,329,45056,6,"""atk"":34.48,""hp"":34.48",1.1,,,,,,,,,
46281,11076,1,330,11076,6,"""atk"":34.6,""hp"":34.6",1,,,,,,,,,
46281,11076,2,330,11076,6,"""atk"":34.6,""hp"":34.6",1,,,,,,,,,
46281,11076,3,330,14026,6,"""atk"":34.6,""hp"":34.6",1,,,,,,,,,
46281,11076,4,330,12036,6,"""atk"":34.6,""hp"":34.6",1,,,,,,,,,
46281,11076,5,330,12026,6,"""atk"":34.6,""hp"":34.6",1,,,,,,,,,
46281,11076,6,330,13036,6,"""atk"":34.6,""hp"":34.6",1,,,,,,,,,
46282,21046,1,331,21046,6,"""atk"":34.72,""hp"":34.72",1,,,,,,,,,
46282,21046,2,331,25066,6,"""atk"":34.72,""hp"":34.72",1,,,,,,,,,
46282,21046,3,331,24026,6,"""atk"":34.72,""hp"":34.72",1,,,,,,,,,
46282,21046,4,331,23036,6,"""atk"":34.72,""hp"":34.72",1,,,,,,,,,
46282,21046,5,331,23036,6,"""atk"":34.72,""hp"":34.72",1,,,,,,,,,
46282,21046,6,331,22036,6,"""atk"":34.72,""hp"":34.72",1,,,,,,,,,
46283,35036,1,332,35036,6,"""atk"":34.84,""hp"":34.84",1,,,,,,,,,
46283,35036,2,332,31076,6,"""atk"":34.84,""hp"":34.84",1,,,,,,,,,
46283,35036,3,332,34026,6,"""atk"":34.84,""hp"":34.84",1,,,,,,,,,
46283,35036,4,332,32046,6,"""atk"":34.84,""hp"":34.84",1,,,,,,,,,
46283,35036,5,332,25066,6,"""atk"":34.84,""hp"":34.84",1,,,,,,,,,
46283,35036,6,332,34026,6,"""atk"":34.84,""hp"":34.84",1,,,,,,,,,
46284,45046,1,333,45046,6,"""atk"":34.96,""hp"":34.96",1,,,,,,,,,
46284,45046,2,333,41066,6,"""atk"":34.96,""hp"":34.96",1,,,,,,,,,
46284,45046,3,333,43056,6,"""atk"":34.96,""hp"":34.96",1,,,,,,,,,
46284,45046,4,333,44036,6,"""atk"":34.96,""hp"":34.96",1,,,,,,,,,
46284,45046,5,333,45056,6,"""atk"":34.96,""hp"":34.96",1,,,,,,,,,
46284,45046,6,333,43046,6,"""atk"":34.96,""hp"":34.96",1,,,,,,,,,
46285,65016,1,334,65016,6,"""atk"":35.08,""hp"":35.08",1.1,,,,,,,,,
46285,65016,2,334,65016,6,"""atk"":35.08,""hp"":35.08",1.1,,,,,,,,,
46285,65016,3,334,65016,6,"""atk"":35.08,""hp"":35.08",1.1,,,,,,,,,
46285,65016,4,334,61026,6,"""atk"":35.08,""hp"":35.08",1.1,,,,,,,,,
46285,65016,5,334,61026,6,"""atk"":35.08,""hp"":35.08",1.1,,,,,,,,,
46285,65016,6,334,61026,6,"""atk"":35.08,""hp"":35.08",1.1,,,,,,,,,
46286,15036,1,335,15036,6,"""atk"":35.2,""hp"":35.2",1,,,,,,,,,
46286,15036,2,335,11076,6,"""atk"":35.2,""hp"":35.2",1,,,,,,,,,
46286,15036,3,335,14036,6,"""atk"":35.2,""hp"":35.2",1,,,,,,,,,
46286,15036,4,335,14026,6,"""atk"":35.2,""hp"":35.2",1,,,,,,,,,
46286,15036,5,335,12036,6,"""atk"":35.2,""hp"":35.2",1,,,,,,,,,
46286,15036,6,335,13046,6,"""atk"":35.2,""hp"":35.2",1,,,,,,,,,
46287,22056,1,336,22056,6,"""atk"":35.32,""hp"":35.32",1,,,,,,,,,
46287,22056,2,336,21046,6,"""atk"":35.32,""hp"":35.32",1,,,,,,,,,
46287,22056,3,336,24026,6,"""atk"":35.32,""hp"":35.32",1,,,,,,,,,
46287,22056,4,336,22046,6,"""atk"":35.32,""hp"":35.32",1,,,,,,,,,
46287,22056,5,336,22056,6,"""atk"":35.32,""hp"":35.32",1,,,,,,,,,
46287,22056,6,336,22046,6,"""atk"":35.32,""hp"":35.32",1,,,,,,,,,
46288,25066,1,337,25066,6,"""atk"":35.44,""hp"":35.44",1,,,,,,,,,
46288,25066,2,337,35046,6,"""atk"":35.44,""hp"":35.44",1,,,,,,,,,
46288,25066,3,337,25066,6,"""atk"":35.44,""hp"":35.44",1,,,,,,,,,
46288,25066,4,337,32056,6,"""atk"":35.44,""hp"":35.44",1,,,,,,,,,
46288,25066,5,337,32056,6,"""atk"":35.44,""hp"":35.44",1,,,,,,,,,
46288,25066,6,337,32036,6,"""atk"":35.44,""hp"":35.44",1,,,,,,,,,
46289,45056,1,338,45056,6,"""atk"":35.56,""hp"":35.56",1,,,,,,,,,
46289,45056,2,338,41066,6,"""atk"":35.56,""hp"":35.56",1,,,,,,,,,
46289,45056,3,338,45056,6,"""atk"":35.56,""hp"":35.56",1,,,,,,,,,
46289,45056,4,338,45046,6,"""atk"":35.56,""hp"":35.56",1,,,,,,,,,
46289,45056,5,338,45046,6,"""atk"":35.56,""hp"":35.56",1,,,,,,,,,
46289,45056,6,338,45046,6,"""atk"":35.56,""hp"":35.56",1,,,,,,,,,
46290,65016,1,339,65016,6,"""atk"":35.68,""hp"":35.68",1.1,,,,,,,,,
46290,65016,2,339,65016,6,"""atk"":35.68,""hp"":35.68",1.1,,,,,,,,,
46290,65016,3,339,52046,6,"""atk"":35.68,""hp"":35.68",1.1,,,,,,,,,
46290,65016,4,339,52046,6,"""atk"":35.68,""hp"":35.68",1.1,,,,,,,,,
46290,65016,5,339,52046,6,"""atk"":35.68,""hp"":35.68",1.1,,,,,,,,,
46290,65016,6,339,52046,6,"""atk"":35.68,""hp"":35.68",1.1,,,,,,,,,
46291,11086,1,340,11086,6,"""atk"":35.8,""hp"":35.8",1,,,,,,,,,
46291,11086,2,340,11086,6,"""atk"":35.8,""hp"":35.8",1,,,,,,,,,
46291,11086,3,340,13046,6,"""atk"":35.8,""hp"":35.8",1,,,,,,,,,
46291,11086,4,340,14026,6,"""atk"":35.8,""hp"":35.8",1,,,,,,,,,
46291,11086,5,340,12026,6,"""atk"":35.8,""hp"":35.8",1,,,,,,,,,
46291,11086,6,340,12036,6,"""atk"":35.8,""hp"":35.8",1,,,,,,,,,
46292,22056,1,341,22056,6,"""atk"":35.92,""hp"":35.92",1,,,,,,,,,
46292,22056,2,341,25066,6,"""atk"":35.92,""hp"":35.92",1,,,,,,,,,
46292,22056,3,341,25076,6,"""atk"":35.92,""hp"":35.92",1,,,,,,,,,
46292,22056,4,341,22056,6,"""atk"":35.92,""hp"":35.92",1,,,,,,,,,
46292,22056,5,341,22036,6,"""atk"":35.92,""hp"":35.92",1,,,,,,,,,
